te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,label,TS
2016-04-14 06:26:38,2.9960000000000004,247.92.48.26,42.219.152.23,4102,23,TCP,....S.,0,40,2,120,background,2016-04-14 06:26:38
2016-04-14 06:26:38,3.0,247.92.48.26,42.219.152.21,3606,23,TCP,....S.,0,40,2,120,background,2016-04-14 06:26:38
2016-04-14 06:26:38,3.0,247.92.48.26,42.219.152.22,3680,23,TCP,....S.,0,40,2,120,background,2016-04-14 06:26:38
2016-04-14 06:26:54,2.992,247.92.48.26,42.219.154.66,4242,23,TCP,....S.,0,40,2,120,background,2016-04-14 06:26:54
2016-04-14 06:26:54,2.992,247.92.48.26,42.219.154.68,3952,23,TCP,....S.,0,40,2,120,background,2016-04-14 06:26:54
2016-04-14 06:26:54,2.992,247.92.48.26,42.219.154.69,4578,23,TCP,....S.,0,40,2,120,background,2016-04-14 06:26:54
2016-04-14 06:26:54,2.992,247.92.48.26,42.219.154.71,4061,23,TCP,....S.,0,40,2,120,background,2016-04-14 06:26:54
2016-04-14 06:26:54,2.9960000000000004,247.92.48.26,42.219.154.70,4458,23,TCP,....S.,0,40,2,120,background,2016-04-14 06:26:54
2016-04-14 06:26:58,0.0,176.42.96.183,42.219.156.27,59717,8080,TCP,....S.,0,2,1,52,background,2016-04-14 06:26:58
2016-04-14 06:26:58,0.0,176.42.96.183,42.219.156.27,59831,80,TCP,....S.,0,2,1,52,background,2016-04-14 06:26:58
2016-04-14 06:27:01,0.0,41.229.240.42,42.219.152.20,8446,57125,TCP,.A..S.,0,0,1,44,background,2016-04-14 06:27:01
2016-04-14 06:27:27,0.0,202.5.201.157,42.219.154.66,80,25188,TCP,...R..,0,40,1,40,background,2016-04-14 06:27:27
2016-04-14 06:27:45,0.0,198.132.27.142,42.219.152.18,30227,2123,UDP,.A....,0,40,1,40,background,2016-04-14 06:27:45
2016-04-14 06:28:11,0.0,221.177.81.97,42.219.158.18,60474,53413,UDP,.A....,0,40,1,204,background,2016-04-14 06:28:11
2016-04-14 06:28:21,0.0,202.5.201.157,42.219.156.31,80,39295,TCP,...R..,0,40,1,40,background,2016-04-14 06:28:21
2016-04-14 06:28:21,0.0,227.123.95.46,42.219.158.19,53267,8888,TCP,....S.,0,40,1,40,background,2016-04-14 06:28:21
2016-04-14 06:29:05,0.0,221.177.81.97,42.219.156.29,48200,53413,UDP,.A....,0,40,1,204,background,2016-04-14 06:29:05
2016-04-14 06:29:11,0.0,68.137.135.206,42.219.152.23,58659,9200,TCP,....S.,0,0,1,40,background,2016-04-14 06:29:11
2016-04-14 06:29:25,0.0,240.62.27.30,42.219.158.21,45973,21320,TCP,....S.,0,0,1,40,background,2016-04-14 06:29:25
2016-04-14 06:29:43,0.0,56.228.87.2,42.219.156.28,13686,1434,UDP,.A....,0,16,1,29,background,2016-04-14 06:29:43
2016-04-14 06:30:14,0.0,43.42.79.199,42.219.158.17,38043,111,UDP,.A....,0,0,1,68,background,2016-04-14 06:30:14
2016-04-14 06:30:51,0.0,233.198.212.154,42.219.158.18,49655,22,TCP,....S.,0,0,1,40,background,2016-04-14 06:30:51
2016-04-14 06:31:11,9.0,234.35.147.1,42.219.156.29,37819,23,TCP,....S.,0,40,3,180,background,2016-04-14 06:31:11
2016-04-14 06:31:21,0.0,133.27.170.175,42.219.156.27,47870,80,TCP,....S.,0,16,1,40,background,2016-04-14 06:31:21
2016-04-14 06:31:39,0.0,204.91.46.227,42.219.156.27,40859,11211,TCP,....S.,0,0,1,40,background,2016-04-14 06:31:39
2016-04-14 06:31:44,0.0,192.253.239.250,42.219.154.71,38974,91,TCP,....S.,0,72,1,40,background,2016-04-14 06:31:44
2016-04-14 06:32:33,0.0,43.42.79.211,42.219.154.68,44691,111,UDP,.A....,0,0,1,68,background,2016-04-14 06:32:33
2016-04-14 06:32:43,2.8280000000000003,174.115.222.50,42.219.158.16,57781,23,TCP,....S.,0,40,2,104,background,2016-04-14 06:32:43
2016-04-14 06:32:50,0.0,240.62.27.30,42.219.152.21,42983,21320,TCP,....S.,0,0,1,40,background,2016-04-14 06:32:50
2016-04-14 06:33:09,0.0,43.42.79.233,42.219.158.16,59945,11211,TCP,....S.,0,0,1,40,background,2016-04-14 06:33:09
2016-04-14 06:34:05,0.0,43.42.79.233,42.219.156.30,39201,11211,TCP,....S.,0,0,1,40,background,2016-04-14 06:34:05
2016-04-14 06:34:07,0.0,221.177.81.97,42.219.158.21,41129,53413,UDP,.A....,0,40,1,204,background,2016-04-14 06:34:07
2016-04-14 06:35:24,0.0,233.198.208.105,42.219.158.18,42345,25,TCP,....S.,0,72,1,40,background,2016-04-14 06:35:24
2016-04-14 06:35:38,5.02,47.50.84.40,42.219.156.30,45842,23,TCP,....S.,0,40,6,360,background,2016-04-14 06:35:38
2016-04-14 06:35:40,0.0,165.22.148.68,42.219.156.28,32824,23,TCP,....S.,0,72,1,52,background,2016-04-14 06:35:40
2016-04-14 06:35:51,8.996,202.168.155.43,42.219.154.68,4386,23,TCP,....S.,0,40,3,180,background,2016-04-14 06:35:51
2016-04-14 06:35:51,9.0,202.168.155.43,42.219.154.66,2597,23,TCP,....S.,0,40,3,180,background,2016-04-14 06:35:51
2016-04-14 06:35:51,9.0,202.168.155.43,42.219.154.69,2203,23,TCP,....S.,0,40,3,180,background,2016-04-14 06:35:51
2016-04-14 06:35:51,9.0,202.168.155.43,42.219.154.70,3297,23,TCP,....S.,0,40,3,180,background,2016-04-14 06:35:51
2016-04-14 06:35:51,9.0,202.168.155.43,42.219.154.71,4755,23,TCP,....S.,0,40,3,180,background,2016-04-14 06:35:51
2016-04-14 06:35:53,0.0,68.137.244.130,42.219.154.71,43392,123,UDP,.A....,0,0,1,40,background,2016-04-14 06:35:53
2016-04-14 06:36:06,8.988,236.189.168.17,42.219.158.16,53725,23,TCP,....S.,0,72,3,180,background,2016-04-14 06:36:06
2016-04-14 06:36:07,2.988,46.101.196.32,42.219.158.17,39775,23,TCP,....S.,0,40,2,120,background,2016-04-14 06:36:07
2016-04-14 06:36:17,0.0,194.231.171.145,42.219.156.29,31674,4369,TCP,....S.,0,40,1,40,background,2016-04-14 06:36:17
2016-04-14 06:37:07,0.0,238.121.76.154,42.219.158.18,21,15140,TCP,.A..S.,0,40,1,44,background,2016-04-14 06:37:07
2016-04-14 06:37:24,0.0,168.220.197.121,42.219.154.66,34090,23,TCP,....S.,0,0,1,52,background,2016-04-14 06:37:24
2016-04-14 06:37:44,0.0,37.87.199.157,42.219.158.16,37223,23,TCP,....S.,0,40,1,60,background,2016-04-14 06:37:44
2016-04-14 06:37:50,0.0,202.5.201.157,42.219.158.16,80,54156,TCP,...R..,0,40,1,40,background,2016-04-14 06:37:50
2016-04-14 06:37:53,0.0,242.101.133.245,42.219.154.68,46746,1755,TCP,....S.,0,0,1,40,background,2016-04-14 06:37:53
2016-04-14 06:38:07,8.916,101.95.91.254,42.219.158.19,33534,23,TCP,....S.,0,40,3,180,background,2016-04-14 06:38:07
2016-04-14 06:38:24,3.0239999999999996,64.230.97.229,42.219.154.69,37553,23,TCP,....S.,0,0,2,104,background,2016-04-14 06:38:24
2016-04-14 06:38:28,0.0,75.129.109.157,42.219.156.30,40637,3128,TCP,....S.,0,40,1,40,background,2016-04-14 06:38:28
2016-04-14 06:38:42,0.0,56.228.69.74,42.219.158.18,31632,8181,TCP,....S.,0,0,1,40,background,2016-04-14 06:38:42
2016-04-14 06:38:48,0.0,204.91.46.196,42.219.152.23,37553,27017,TCP,....S.,0,0,1,40,background,2016-04-14 06:38:48
2016-04-14 06:39:03,3.0,239.67.152.32,42.219.158.18,52881,23,TCP,....S.,0,72,2,104,background,2016-04-14 06:39:03
2016-04-14 06:39:13,0.0,202.5.201.157,42.219.152.22,443,33487,TCP,.A..S.,0,40,1,44,background,2016-04-14 06:39:13
2016-04-14 06:39:42,0.0,242.103.61.21,42.219.156.28,56812,25,TCP,....S.,0,0,1,40,background,2016-04-14 06:39:42
2016-04-14 06:39:53,0.0,221.177.81.97,42.219.154.70,47053,53413,UDP,.A....,0,40,1,204,background,2016-04-14 06:39:53
2016-04-14 06:39:57,0.0,43.42.79.219,42.219.154.71,47922,111,UDP,.A....,0,0,1,68,background,2016-04-14 06:39:57
2016-04-14 06:40:35,0.0,233.198.166.30,42.219.158.18,48134,102,TCP,....S.,0,72,1,40,background,2016-04-14 06:40:35
2016-04-14 06:40:42,3.008,213.125.230.125,42.219.156.31,51603,23,TCP,....S.,0,0,2,104,background,2016-04-14 06:40:42
2016-04-14 06:40:53,2.972,66.201.233.203,42.219.158.17,55536,23,TCP,....S.,0,40,2,104,background,2016-04-14 06:40:53
2016-04-14 06:41:09,0.0,242.100.158.153,42.219.152.22,57637,34567,TCP,....S.,0,0,1,40,background,2016-04-14 06:41:09
2016-04-14 06:41:24,3.0039999999999996,238.183.36.232,42.219.154.66,41171,23,TCP,....S.,0,72,2,104,background,2016-04-14 06:41:24
2016-04-14 06:41:33,2.888,170.255.103.20,42.219.154.68,4359,445,TCP,....S.,0,40,2,96,background,2016-04-14 06:41:33
2016-04-14 06:41:40,0.0,75.1.203.210,42.219.156.28,48887,3306,TCP,....S.,0,0,1,40,background,2016-04-14 06:41:40
2016-04-14 06:41:41,0.0,75.1.203.210,42.219.156.29,48887,3306,TCP,....S.,0,0,1,40,background,2016-04-14 06:41:41
2016-04-14 06:41:41,0.0,75.1.203.210,42.219.158.19,48887,3306,TCP,....S.,0,0,1,40,background,2016-04-14 06:41:41
2016-04-14 06:41:43,0.0,214.252.147.97,42.219.152.21,3128,44473,TCP,.A..S.,0,0,1,44,background,2016-04-14 06:41:43
2016-04-14 06:41:43,0.0,75.1.203.210,42.219.154.71,48887,3306,TCP,....S.,0,0,1,40,background,2016-04-14 06:41:43
2016-04-14 06:41:43,0.0,75.1.203.210,42.219.156.31,48887,3306,TCP,....S.,0,0,1,40,background,2016-04-14 06:41:43
2016-04-14 06:41:45,0.0,75.1.203.210,42.219.158.21,48887,3306,TCP,....S.,0,0,1,40,background,2016-04-14 06:41:45
2016-04-14 06:41:46,0.0,75.1.203.210,42.219.156.27,48887,3306,TCP,....S.,0,0,1,40,background,2016-04-14 06:41:46
2016-04-14 06:41:46,0.0,75.1.203.210,42.219.158.17,48887,3306,TCP,....S.,0,0,1,40,background,2016-04-14 06:41:46
2016-04-14 06:41:46,0.0,75.1.203.210,42.219.158.18,48887,3306,TCP,....S.,0,0,1,40,background,2016-04-14 06:41:46
2016-04-14 06:41:47,0.0,75.1.203.210,42.219.152.22,48887,3306,TCP,....S.,0,0,1,40,background,2016-04-14 06:41:47
2016-04-14 06:41:47,0.0,75.1.203.210,42.219.154.66,48887,3306,TCP,....S.,0,0,1,40,background,2016-04-14 06:41:47
2016-04-14 06:41:48,0.0,75.1.203.210,42.219.152.18,48887,3306,TCP,....S.,0,0,1,40,background,2016-04-14 06:41:48
2016-04-14 06:41:48,0.0,75.1.203.210,42.219.152.23,48887,3306,TCP,....S.,0,0,1,40,background,2016-04-14 06:41:48
2016-04-14 06:41:48,0.0,75.1.203.210,42.219.156.30,48887,3306,TCP,....S.,0,0,1,40,background,2016-04-14 06:41:48
2016-04-14 06:41:48,0.0,75.1.203.210,42.219.158.16,48887,3306,TCP,....S.,0,0,1,40,background,2016-04-14 06:41:48
2016-04-14 06:41:52,0.0,75.1.203.210,42.219.152.20,48887,3306,TCP,....S.,0,0,1,40,background,2016-04-14 06:41:52
2016-04-14 06:41:52,0.0,75.1.203.210,42.219.154.70,48887,3306,TCP,....S.,0,0,1,40,background,2016-04-14 06:41:52
2016-04-14 06:41:53,0.0,75.1.203.210,42.219.154.68,48887,3306,TCP,....S.,0,0,1,40,background,2016-04-14 06:41:53
2016-04-14 06:41:53,0.0,75.1.203.210,42.219.154.69,48887,3306,TCP,....S.,0,0,1,40,background,2016-04-14 06:41:53
2016-04-14 06:41:54,0.0,75.1.203.210,42.219.152.21,48887,3306,TCP,....S.,0,0,1,40,background,2016-04-14 06:41:54
2016-04-14 06:42:01,0.0,232.95.71.129,42.219.156.29,53,6830,UDP,.A....,0,0,1,86,background,2016-04-14 06:42:01
2016-04-14 06:42:40,0.0,198.132.44.182,42.219.152.21,48134,88,UDP,.A....,0,40,1,145,background,2016-04-14 06:42:40
2016-04-14 06:43:01,0.0,232.95.71.129,42.219.156.29,53,6830,UDP,.A....,0,0,1,86,background,2016-04-14 06:43:01
2016-04-14 06:43:07,3.948,221.19.193.237,42.219.154.68,54942,23,TCP,....S.,0,40,3,180,background,2016-04-14 06:43:07
2016-04-14 06:43:13,0.0,242.101.233.184,42.219.156.30,32824,8000,TCP,....S.,0,0,1,40,background,2016-04-14 06:43:13
2016-04-14 06:43:21,0.0,232.95.71.129,42.219.156.29,53,6830,UDP,.A....,0,0,1,86,background,2016-04-14 06:43:21
2016-04-14 06:43:41,0.0,202.5.201.157,42.219.156.30,80,8956,TCP,...R..,0,40,1,40,background,2016-04-14 06:43:41
2016-04-14 06:43:59,0.0,202.5.201.157,42.219.158.19,80,59855,TCP,...R..,0,40,1,40,background,2016-04-14 06:43:59
2016-04-14 06:44:26,4.996,64.212.89.116,42.219.152.21,59778,23,TCP,....S.,0,72,6,360,background,2016-04-14 06:44:26
2016-04-14 06:44:35,3.0,154.202.152.165,42.219.158.19,33169,23,TCP,....S.,0,72,2,104,background,2016-04-14 06:44:35
2016-04-14 06:44:40,0.0,240.62.27.30,42.219.156.31,43288,21320,TCP,....S.,0,0,1,40,background,2016-04-14 06:44:40
2016-04-14 06:44:42,3.0039999999999996,209.199.89.110,42.219.154.69,55970,23,TCP,....S.,0,0,2,104,background,2016-04-14 06:44:42
2016-04-14 06:44:44,0.0,242.100.234.89,42.219.154.68,38037,8123,TCP,....S.,0,0,1,40,background,2016-04-14 06:44:44
2016-04-14 06:45:00,0.0,200.114.239.20,42.219.154.69,60461,22,TCP,....S.,0,72,1,40,background,2016-04-14 06:45:00
2016-04-14 06:45:01,0.0,232.95.71.129,42.219.156.29,53,6830,UDP,.A....,0,0,1,86,background,2016-04-14 06:45:01
2016-04-14 06:45:08,0.0,53.166.170.213,42.219.158.18,36110,23,TCP,....S.,0,72,1,40,background,2016-04-14 06:45:08
2016-04-14 06:45:31,3.0,202.137.140.94,42.219.154.70,1640,445,TCP,....S.,0,40,2,96,background,2016-04-14 06:45:31
2016-04-14 06:45:32,0.0,43.42.79.230,42.219.156.31,39493,443,TCP,....S.,0,0,1,40,background,2016-04-14 06:45:32
2016-04-14 06:46:10,0.0,221.177.81.97,42.219.152.23,37422,53413,UDP,.A....,0,40,1,204,background,2016-04-14 06:46:10
2016-04-14 06:46:33,0.0,62.151.185.189,42.219.152.23,51139,23,TCP,....S.,0,40,1,52,background,2016-04-14 06:46:33
2016-04-14 06:47:01,0.0,232.95.71.129,42.219.156.29,53,6830,UDP,.A....,0,0,1,86,background,2016-04-14 06:47:01
2016-04-14 06:47:12,3.0039999999999996,67.167.221.130,42.219.154.66,47501,23,TCP,....S.,0,72,2,104,background,2016-04-14 06:47:12
2016-04-14 06:47:24,0.0,242.101.129.180,42.219.158.18,37112,1080,TCP,....S.,0,0,1,40,background,2016-04-14 06:47:24
2016-04-14 06:47:35,0.0,43.42.79.195,42.219.152.20,48641,111,UDP,.A....,0,0,1,68,background,2016-04-14 06:47:35
2016-04-14 06:47:41,0.0,232.95.71.129,42.219.156.29,53,6830,UDP,.A....,0,0,1,86,background,2016-04-14 06:47:41
2016-04-14 06:48:01,0.0,232.95.71.129,42.219.156.29,53,6830,UDP,.A....,0,0,1,86,background,2016-04-14 06:48:01
2016-04-14 06:48:57,0.0,242.103.60.163,42.219.154.69,54488,23,TCP,....S.,0,0,1,40,background,2016-04-14 06:48:57
2016-04-14 06:49:09,0.0,246.7.132.52,42.219.156.30,12200,37015,TCP,....S.,0,72,1,40,background,2016-04-14 06:49:09
2016-04-14 06:49:29,0.0,33.12.99.120,42.219.158.16,5137,5060,UDP,.A....,0,0,1,445,background,2016-04-14 06:49:29
2016-04-14 06:49:29,0.0,33.12.99.120,42.219.158.17,5137,5060,UDP,.A....,0,0,1,444,background,2016-04-14 06:49:29
2016-04-14 06:49:29,0.0,33.12.99.120,42.219.158.18,5137,5060,UDP,.A....,0,0,1,442,background,2016-04-14 06:49:29
2016-04-14 06:49:29,0.0,33.12.99.120,42.219.158.19,5137,5060,UDP,.A....,0,0,1,446,background,2016-04-14 06:49:29
2016-04-14 06:49:29,0.0,33.12.99.120,42.219.158.21,5137,5060,UDP,.A....,0,0,1,444,background,2016-04-14 06:49:29
2016-04-14 06:49:31,2.9760000000000004,221.20.195.231,42.219.152.20,47062,23,TCP,....S.,0,16,2,104,background,2016-04-14 06:49:31
2016-04-14 06:49:32,0.0,33.12.99.120,42.219.156.27,5137,5060,UDP,.A....,0,0,1,442,background,2016-04-14 06:49:32
2016-04-14 06:49:32,0.0,33.12.99.120,42.219.156.28,5137,5060,UDP,.A....,0,0,1,445,background,2016-04-14 06:49:32
2016-04-14 06:49:32,0.0,33.12.99.120,42.219.156.29,5137,5060,UDP,.A....,0,0,1,445,background,2016-04-14 06:49:32
2016-04-14 06:49:32,0.0,33.12.99.120,42.219.156.30,5137,5060,UDP,.A....,0,0,1,445,background,2016-04-14 06:49:32
2016-04-14 06:49:32,0.0,33.12.99.120,42.219.156.31,5137,5060,UDP,.A....,0,0,1,445,background,2016-04-14 06:49:32
2016-04-14 06:49:33,0.0,33.12.99.120,42.219.152.18,5137,5060,UDP,.A....,0,0,1,446,background,2016-04-14 06:49:33
2016-04-14 06:49:33,0.0,33.12.99.120,42.219.152.20,5137,5060,UDP,.A....,0,0,1,445,background,2016-04-14 06:49:33
2016-04-14 06:49:33,0.0,33.12.99.120,42.219.152.21,5137,5060,UDP,.A....,0,0,1,446,background,2016-04-14 06:49:33
2016-04-14 06:49:33,0.0,33.12.99.120,42.219.152.22,5137,5060,UDP,.A....,0,0,1,442,background,2016-04-14 06:49:33
2016-04-14 06:49:33,0.0,33.12.99.120,42.219.152.23,5137,5060,UDP,.A....,0,0,1,446,background,2016-04-14 06:49:33
2016-04-14 06:49:35,0.0,33.12.99.120,42.219.154.66,5137,5060,UDP,.A....,0,0,1,443,background,2016-04-14 06:49:35
2016-04-14 06:49:35,0.0,33.12.99.120,42.219.154.68,5137,5060,UDP,.A....,0,0,1,444,background,2016-04-14 06:49:35
2016-04-14 06:49:35,0.0,33.12.99.120,42.219.154.69,5137,5060,UDP,.A....,0,0,1,443,background,2016-04-14 06:49:35
2016-04-14 06:49:35,0.0,33.12.99.120,42.219.154.70,5137,5060,UDP,.A....,0,0,1,443,background,2016-04-14 06:49:35
2016-04-14 06:49:35,0.0,33.12.99.120,42.219.154.71,5137,5060,UDP,.A....,0,0,1,444,background,2016-04-14 06:49:35
2016-04-14 06:49:48,0.0,43.42.79.207,42.219.158.19,47206,111,UDP,.A....,0,0,1,68,background,2016-04-14 06:49:48
2016-04-14 06:50:10,9.056000000000001,211.111.239.194,42.219.154.68,3979,445,TCP,....S.,0,40,3,144,background,2016-04-14 06:50:10
2016-04-14 06:50:17,0.0,165.164.140.104,42.219.152.20,33275,443,TCP,....S.,0,0,1,40,background,2016-04-14 06:50:17
2016-04-14 06:50:41,0.0,232.95.71.129,42.219.156.29,53,6830,UDP,.A....,0,0,1,86,background,2016-04-14 06:50:41
2016-04-14 06:50:43,0.0,72.145.37.49,42.219.152.21,8455,8625,TCP,.A..S.,0,0,1,44,background,2016-04-14 06:50:43
2016-04-14 06:50:46,8.912,174.50.243.252,42.219.158.16,59806,23,TCP,....S.,0,40,3,180,background,2016-04-14 06:50:46
2016-04-14 06:50:49,0.0,221.177.81.97,42.219.156.31,38629,53413,UDP,.A....,0,40,1,204,background,2016-04-14 06:50:49
2016-04-14 06:51:17,0.0,183.31.139.198,42.219.154.70,63830,23,TCP,....S.,0,40,1,40,background,2016-04-14 06:51:17
2016-04-14 06:51:19,8.996,232.21.84.222,42.219.154.66,41050,23,TCP,....S.,0,0,3,180,background,2016-04-14 06:51:19
2016-04-14 06:52:01,0.0,232.95.71.129,42.219.156.29,53,6830,UDP,.A....,0,0,1,86,background,2016-04-14 06:52:01
2016-04-14 06:52:12,0.0,202.5.201.157,42.219.156.30,443,62414,TCP,.A..S.,0,40,1,44,background,2016-04-14 06:52:12
2016-04-14 06:52:28,3.0039999999999996,37.209.65.50,42.219.158.17,46940,23,TCP,....S.,0,40,2,104,background,2016-04-14 06:52:28
2016-04-14 06:52:41,0.0,232.95.71.129,42.219.156.29,53,6830,UDP,.A....,0,0,1,86,background,2016-04-14 06:52:41
2016-04-14 06:52:44,0.0,210.45.113.127,42.219.158.17,39721,64738,UDP,.A....,0,40,1,40,background,2016-04-14 06:52:44
2016-04-14 06:52:49,9.024,87.223.186.58,42.219.152.23,44911,23,TCP,....S.,0,40,3,180,background,2016-04-14 06:52:49
2016-04-14 06:53:01,0.0,232.95.71.129,42.219.156.29,53,6830,UDP,.A....,0,0,1,86,background,2016-04-14 06:53:01
2016-04-14 06:53:14,0.0,202.5.201.157,42.219.154.71,80,32996,TCP,...R..,0,40,1,40,background,2016-04-14 06:53:14
2016-04-14 06:53:21,0.0,232.95.71.129,42.219.156.29,53,6830,UDP,.A....,0,0,1,86,background,2016-04-14 06:53:21
2016-04-14 06:53:41,0.0,209.88.228.55,42.219.158.16,0,2048,ICMP,.A....,0,40,1,28,background,2016-04-14 06:53:41
2016-04-14 06:53:42,0.996,78.180.93.205,42.219.156.29,41132,37215,TCP,....S.,0,40,2,120,background,2016-04-14 06:53:42
2016-04-14 06:54:01,0.0,232.95.71.129,42.219.156.29,53,6830,UDP,.A....,0,0,1,86,background,2016-04-14 06:54:01
2016-04-14 06:54:21,0.0,232.95.71.129,42.219.156.29,53,6830,UDP,.A....,0,0,1,86,background,2016-04-14 06:54:21
2016-04-14 06:54:22,0.0,41.28.255.1,42.219.152.18,35928,1074,TCP,....S.,0,0,1,40,background,2016-04-14 06:54:22
2016-04-14 06:54:24,9.012,232.161.22.114,42.219.158.16,46600,23,TCP,....S.,0,40,3,168,background,2016-04-14 06:54:24
2016-04-14 06:54:25,9.008,232.161.22.114,42.219.158.19,53872,23,TCP,....S.,0,40,3,168,background,2016-04-14 06:54:25
2016-04-14 06:54:25,9.012,232.161.22.114,42.219.158.17,35708,23,TCP,....S.,0,40,3,168,background,2016-04-14 06:54:25
2016-04-14 06:54:25,9.012,232.161.22.114,42.219.158.21,33139,23,TCP,....S.,0,40,3,168,background,2016-04-14 06:54:25
2016-04-14 06:54:25,9.016,232.161.22.114,42.219.158.18,44259,23,TCP,....S.,0,40,3,168,background,2016-04-14 06:54:25
2016-04-14 06:55:48,3.0,126.192.232.65,42.219.156.27,52195,23,TCP,....S.,0,40,2,104,background,2016-04-14 06:55:48
2016-04-14 06:55:59,3.008,183.124.149.22,42.219.154.69,2279,445,TCP,....S.,0,72,2,96,background,2016-04-14 06:55:59
2016-04-14 06:56:33,0.0,192.253.239.105,42.219.158.18,33317,1234,TCP,....S.,0,72,1,40,background,2016-04-14 06:56:33
2016-04-14 06:56:59,3.008,44.127.166.6,42.219.154.68,58861,23,TCP,....S.,0,72,2,104,background,2016-04-14 06:56:59
2016-04-14 06:57:06,0.0,43.42.79.203,42.219.156.29,38479,111,UDP,.A....,0,0,1,68,background,2016-04-14 06:57:06
2016-04-14 06:57:31,0.996,52.170.238.109,42.219.156.27,34584,37215,TCP,....S.,0,72,2,120,background,2016-04-14 06:57:31
2016-04-14 06:57:43,0.0,194.231.140.151,42.219.156.29,49717,8649,TCP,....S.,0,40,1,40,background,2016-04-14 06:57:43
2016-04-14 06:57:43,0.0,43.42.79.207,42.219.158.16,59988,111,UDP,.A....,0,0,1,68,background,2016-04-14 06:57:43
2016-04-14 06:57:45,0.0,53.170.75.232,42.219.152.22,443,11459,TCP,.A..S.,0,0,1,44,background,2016-04-14 06:57:45
2016-04-14 06:58:08,0.0,213.233.65.149,42.219.156.27,0,2048,ICMP,.A....,0,40,1,28,background,2016-04-14 06:58:08
2016-04-14 06:58:15,2.892,233.60.133.186,42.219.154.68,4715,445,TCP,....S.,0,72,2,96,background,2016-04-14 06:58:15
2016-04-14 06:58:21,0.0,232.95.71.129,42.219.156.29,53,6830,UDP,.A....,0,0,1,86,background,2016-04-14 06:58:21
2016-04-14 06:58:39,0.0,221.177.81.97,42.219.158.21,45180,53413,UDP,.A....,0,40,1,204,background,2016-04-14 06:58:39
2016-04-14 06:59:24,0.0,202.5.201.157,42.219.158.19,80,37923,TCP,...R..,0,40,1,40,background,2016-04-14 06:59:24
2016-04-14 06:59:39,3.0,233.60.109.156,42.219.154.68,45623,23,TCP,....S.,0,72,2,104,background,2016-04-14 06:59:39
2016-04-14 06:59:59,3.028,65.163.91.10,42.219.158.16,60470,23,TCP,....S.,0,40,2,104,background,2016-04-14 06:59:59
2016-04-14 07:00:30,0.0,75.129.109.97,42.219.152.23,48495,3128,TCP,....S.,0,40,1,40,background,2016-04-14 07:00:30
2016-04-14 07:00:40,8.992,72.185.156.142,42.219.156.30,60193,23,TCP,....S.,0,40,3,168,background,2016-04-14 07:00:40
2016-04-14 07:00:42,0.0,165.245.96.25,42.219.154.68,80,23984,TCP,.A..S.,0,0,1,40,background,2016-04-14 07:00:42
2016-04-14 07:01:01,0.0,232.95.71.129,42.219.156.29,53,6830,UDP,.A....,0,0,1,86,background,2016-04-14 07:01:01
2016-04-14 07:01:05,0.0,192.253.239.139,42.219.156.27,34509,12345,TCP,....S.,0,72,1,40,background,2016-04-14 07:01:05
2016-04-14 07:01:20,0.0,53.170.75.232,42.219.152.18,443,37230,TCP,.A..S.,0,0,1,44,background,2016-04-14 07:01:20
2016-04-14 07:01:21,0.0,232.95.71.129,42.219.156.29,53,6830,UDP,.A....,0,0,1,86,background,2016-04-14 07:01:21
2016-04-14 07:01:41,3.008,78.67.151.136,42.219.156.30,33758,23,TCP,....S.,0,0,2,104,background,2016-04-14 07:01:41
2016-04-14 07:01:42,0.0,202.5.201.157,42.219.156.27,80,48366,TCP,...R..,0,40,1,40,background,2016-04-14 07:01:42
2016-04-14 07:02:04,0.0,133.27.170.175,42.219.154.66,39312,80,TCP,....S.,0,16,1,40,background,2016-04-14 07:02:04
2016-04-14 07:02:11,0.0,56.228.69.74,42.219.152.20,18242,1234,TCP,....S.,0,0,1,40,background,2016-04-14 07:02:11
2016-04-14 07:02:14,2.0,235.154.242.219,42.219.156.28,34714,23,TCP,....S.,0,40,2,96,background,2016-04-14 07:02:14
2016-04-14 07:02:34,0.0,194.231.140.151,42.219.154.66,47957,3460,TCP,....S.,0,40,1,40,background,2016-04-14 07:02:34
2016-04-14 07:02:43,8.952,223.103.126.121,42.219.158.17,17175,23,TCP,....S.,0,40,3,180,background,2016-04-14 07:02:43
2016-04-14 07:02:52,0.0,228.8.216.6,42.219.156.31,31632,4443,TCP,....S.,0,40,1,40,background,2016-04-14 07:02:52
2016-04-14 07:02:54,0.0,202.5.201.157,42.219.156.27,80,25911,TCP,...R..,0,40,1,40,background,2016-04-14 07:02:54
2016-04-14 07:02:59,0.0,198.132.25.203,42.219.158.21,14265,123,UDP,.A....,0,40,1,220,background,2016-04-14 07:02:59
2016-04-14 07:03:06,0.0,240.62.27.30,42.219.156.27,47871,21320,TCP,....S.,0,0,1,40,background,2016-04-14 07:03:06
2016-04-14 07:03:44,0.0,221.177.81.97,42.219.152.21,37267,53413,UDP,.A....,0,40,1,204,background,2016-04-14 07:03:44
2016-04-14 07:04:01,0.0,232.95.71.129,42.219.156.29,53,6830,UDP,.A....,0,0,1,86,background,2016-04-14 07:04:01
2016-04-14 07:04:21,0.0,232.95.71.129,42.219.156.29,53,6830,UDP,.A....,0,0,1,86,background,2016-04-14 07:04:21
