teDelta,byt,pkt,td,sa,sp,da,dp,pr,TS
3,628,1,0.7774589513428509,239.131.79.165,41508,42.219.153.170,123,TCP,2016-11-04 09:35:20
3,480,1,0.8238096290733665,42.219.153.170,123,28.223.66.140,80,TCP,2016-11-04 09:35:23
4,31,55,0.7782204542309046,42.219.153.170,22,134.97.136.76,41448,TCP,2016-11-04 09:35:27
10,35,5,0.8145422826055437,42.219.153.170,123,223.131.116.80,41511,TCP,2016-11-04 09:35:37
17,78,4,0.8259378648363054,28.131.80.16,51633,42.219.153.170,53,TCP,2016-11-04 09:35:54
11,78,6,0.7908952091820538,42.219.153.170,123,28.131.79.86,123,TCP,2016-11-04 09:36:05
3,78,274,0.7861055165994912,28.131.79.67,41425,42.219.153.170,123,UDP,2016-11-04 09:36:08
9,78,30,0.7641296926885843,228.131.105.76,40885,42.219.153.170,110,TCP,2016-11-04 09:36:17
15,54,204,3.0594312446191907,230.131.172.136,41447,42.219.153.170,110,TCP,2016-11-04 09:36:32
18,491,1,0.8151186075992882,42.219.153.170,123,214.236.80.114,41283,TCP,2016-11-04 09:36:50
9,230,66,0.8091496420092881,28.155.84.132,123,42.219.153.170,123,TCP,2016-11-04 09:36:59
3,40,1,0.7581458520144224,134.131.80.63,51656,42.219.153.170,123,TCP,2016-11-04 09:37:02
14,78,4,0.8020087564364076,42.219.153.170,123,28.131.79.98,80,UDP,2016-11-04 09:37:16
6,79,1,0.7975970262195915,28.131.122.52,123,42.219.153.170,123,TCP,2016-11-04 09:37:22
12,78,35,0.8093412432353944,27.131.66.101,41274,42.219.153.170,123,TCP,2016-11-04 09:37:34
4,80,1,0.7859538921620697,42.219.153.170,123,84.131.79.80,41511,TCP,2016-11-04 09:37:38
12,79,1,0.7902547353878617,42.219.153.170,123,27.131.80.41,123,UDP,2016-11-04 09:37:50
7,78,1,7.879813492298126,242.131.79.106,56387,42.219.153.170,5066,TCP,2016-11-04 09:37:57
3,78,1,0.7982099473010749,28.131.117.56,41470,42.219.153.170,443,TCP,2016-11-04 09:38:00
12,3081,3,0.8074292878154665,28.131.101.68,40889,42.219.153.170,123,TCP,2016-11-04 09:38:12
4,602,6,0.8001354255247861,242.131.79.112,1721,42.219.153.170,123,UDP,2016-11-04 09:38:16
3,78,4,0.7870616633445024,42.219.153.170,123,28.30.80.136,123,TCP,2016-11-04 09:38:19
13,78,4,0.8167885048314929,29.131.80.147,51684,42.219.153.170,123,TCP,2016-11-04 09:38:32
4,37,1,0.7955142608843744,28.131.129.40,40898,42.219.153.170,123,TCP,2016-11-04 09:38:36
4,42,1,0.7730010745581241,82.131.80.77,41314,42.219.153.170,123,TCP,2016-11-04 09:38:40
12,34,1,0.8114232479128987,27.131.79.164,123,42.219.153.170,123,TCP,2016-11-04 09:38:52
24,32,6,0.7989138092380017,28.131.80.44,123,42.219.153.170,123,TCP,2016-11-04 09:39:16
12,79,1,0.8445327342487872,108.131.56.53,41314,42.219.153.170,123,TCP,2016-11-04 09:39:28
24,79,25,0.7707810527645051,105.131.80.122,123,42.219.153.170,123,TCP,2016-11-04 09:39:52
13,48,1,0.7827020804397762,42.219.153.170,123,134.131.43.106,123,TCP,2016-11-04 09:40:05
5,78,4,0.7903393374290317,28.131.103.108,41438,42.219.153.170,123,UDP,2016-11-04 09:40:10
3,78,3,0.8308442761190236,42.219.153.170,123,134.131.206.87,59459,TCP,2016-11-04 09:40:13
22,41,1,0.8298054712358862,42.219.153.170,5053,28.131.143.77,123,TCP,2016-11-04 09:40:35
11,37,1,0.8139383203815669,221.131.8.130,41306,42.219.153.170,45759,TCP,2016-11-04 09:40:46
7,46,90,0.8208969861734658,28.131.80.94,41259,42.219.153.170,80,TCP,2016-11-04 09:40:53
3,549,404,0.7555935073178262,42.219.153.170,123,33.223.79.87,41319,TCP,2016-11-04 09:40:56
4,78,1,0.8001426095142959,42.219.153.170,123,28.131.80.99,123,TCP,2016-11-04 09:41:00
28,78,1,0.8015277672093362,42.219.153.170,123,134.131.79.41,41225,TCP,2016-11-04 09:41:28
3,76,1,0.8017792913597077,28.131.80.47,123,42.219.153.170,123,TCP,2016-11-04 09:41:31
4,42,1,0.8010019836947322,42.219.153.170,5918,27.242.79.90,41299,TCP,2016-11-04 09:41:35
3,77,1,0.7948950009886175,42.219.153.170,123,28.131.79.52,123,TCP,2016-11-04 09:41:38
3,48,1,0.7817175358068198,90.6.79.75,1138,42.219.153.170,443,TCP,2016-11-04 09:41:41
222,3193,11,0.8072874674107879,134.131.79.50,123,42.219.153.170,123,TCP,2016-11-04 09:45:23
3,77,1,0.7865662216208875,134.131.80.84,40894,42.219.153.170,123,TCP,2016-11-04 09:45:26
4,79,1,0.8022669574711472,28.132.79.70,41270,42.219.153.170,123,TCP,2016-11-04 09:45:30
10,40,56,0.8098480103071779,28.131.38.103,123,42.219.153.170,123,TCP,2016-11-04 09:45:40
19,79,1,0.7939669140614569,42.219.153.170,123,28.131.80.140,41493,TCP,2016-11-04 09:45:59
30,166634,59,0.7815205254592001,86.168.80.96,123,42.219.153.170,123,TCP,2016-11-04 09:46:29
8,35,1,0.7888813256286085,27.131.134.103,53546,42.219.153.170,123,TCP,2016-11-04 09:46:37
13,77,1,0.8516955943778157,42.219.153.170,123,28.131.91.92,41475,TCP,2016-11-04 09:46:50
3,78,2,0.8152904317248613,42.219.153.170,123,134.131.104.45,41491,TCP,2016-11-04 09:46:53
15,76,1,0.783366050105542,226.131.126.60,123,42.219.153.170,123,TCP,2016-11-04 09:47:08
23,29,1,0.8504567365162075,134.131.80.56,5105,42.219.153.170,123,TCP,2016-11-04 09:47:31
15,78,1,0.7655627718195319,42.219.153.170,123,234.131.70.47,123,TCP,2016-11-04 09:47:46
4,35,1,0.7568628760054708,134.223.80.149,41455,42.219.153.170,123,TCP,2016-11-04 09:47:50
3,78,1,0.8006491230335087,27.131.62.93,80,42.219.153.170,123,TCP,2016-11-04 09:47:53
23,291102,1,2.805641010403633,78.131.79.58,41427,42.219.153.170,123,TCP,2016-11-04 09:48:16
3,44,3,0.8333285842090845,42.219.153.170,110,27.131.80.124,41508,TCP,2016-11-04 09:48:19
5,40,1,0.8076531747356057,42.219.153.170,123,216.131.9.69,123,TCP,2016-11-04 09:48:24
265,1000,5,0.7740390342660248,28.131.96.141,41507,42.219.153.170,123,TCP,2016-11-04 09:52:49
4,177245,3,0.7972316569648683,27.131.80.100,41433,42.219.153.170,25,TCP,2016-11-04 09:52:53
4,78,1,0.8002565391361713,244.131.200.149,41473,42.219.153.170,443,TCP,2016-11-04 09:52:57
4,78,4,0.7682130723260343,44.131.80.123,41504,42.219.153.170,123,TCP,2016-11-04 09:53:01
6,39,10,0.7962447458412498,42.219.153.170,123,28.254.79.94,123,TCP,2016-11-04 09:53:07
3,78,31,0.7958418508060277,42.219.153.170,123,28.131.79.132,123,TCP,2016-11-04 09:53:10
4,77,1,0.7582956170663238,225.131.142.95,40893,42.219.153.170,123,TCP,2016-11-04 09:53:14
9,10316,1,0.7913337706122547,28.131.80.62,41266,42.219.153.170,123,TCP,2016-11-04 09:53:23
7,79,16,0.7700585124548525,28.131.80.64,41281,42.219.153.170,123,TCP,2016-11-04 09:53:30
10,79,1,0.8301695727277547,66.131.116.113,56346,42.219.153.170,123,TCP,2016-11-04 09:53:40
4,32,1,0.7851710908580571,42.219.153.170,123,240.131.80.98,53,TCP,2016-11-04 09:53:44
4,76,15,0.8136197738349438,42.219.153.170,80,28.131.170.148,41487,TCP,2016-11-04 09:53:48
3,49,1,0.8217110589612275,42.219.153.170,3329,28.251.1.62,56417,TCP,2016-11-04 09:53:51
8,79,1,0.8010977420490235,42.219.153.170,123,24.131.121.51,123,TCP,2016-11-04 09:53:59
30,38,1,0.7993065621703863,27.131.133.103,42511,42.219.153.170,123,TCP,2016-11-04 09:54:29
3,78,36,0.8220623983070254,42.219.153.170,123,240.131.80.44,80,TCP,2016-11-04 09:54:32
10,34,1,0.8006757460534573,134.91.79.107,80,42.219.153.170,123,TCP,2016-11-04 09:54:42
20,43,3,0.8066497826948762,223.68.80.174,53,42.219.153.170,123,TCP,2016-11-04 09:55:02
20,43,3,0.8011525094043463,208.131.80.101,41465,42.219.153.170,123,TCP,2016-11-04 09:55:22
10,78,50,0.7978930065874009,42.219.153.170,123,27.131.91.135,123,TCP,2016-11-04 09:55:32
3,47,3,0.7804425044450909,42.219.153.170,123,228.131.79.153,56255,TCP,2016-11-04 09:55:35
171,424,23,0.8157697306014597,42.219.153.170,123,28.131.80.86,41291,TCP,2016-11-04 09:58:26
12,47,18,0.7964484330732375,42.219.153.170,123,28.7.75.73,40918,TCP,2016-11-04 09:58:38
3,77,7,0.8150539516936988,134.24.79.84,53,42.219.153.170,22,TCP,2016-11-04 09:58:41
14,43,1,0.8223577025346458,42.219.153.170,123,27.131.240.85,41506,TCP,2016-11-04 09:58:55
35,78,1,0.7665793485939503,42.219.153.170,123,134.131.61.58,5035,TCP,2016-11-04 09:59:30
15,2210,26,0.7970069248694927,42.219.153.170,123,28.231.50.62,123,TCP,2016-11-04 09:59:45
8,416,1,0.8291038912720978,42.219.153.170,123,28.131.75.96,41253,TCP,2016-11-04 09:59:53
4,37,4,0.7889452208764851,27.131.79.78,123,42.219.153.170,123,TCP,2016-11-04 09:59:57
22,77,13,0.7931402481626719,42.219.153.170,110,28.131.80.108,41514,TCP,2016-11-04 10:00:19
3,79,23,0.7876231132540852,134.131.80.97,60874,42.219.153.170,110,TCP,2016-11-04 10:00:22
3,50,4,0.775161765050143,42.219.153.170,123,28.131.80.103,123,TCP,2016-11-04 10:00:25
12,78,1,0.8218161987606436,66.131.79.57,63584,42.219.153.170,110,TCP,2016-11-04 10:00:37
16,137742,1,0.7633584702853113,28.251.79.156,123,42.219.153.170,123,TCP,2016-11-04 10:00:53
15,78,4,0.7980689720716327,29.230.85.94,123,42.219.153.170,123,TCP,2016-11-04 10:01:08
8,46,4,18.627069912850853,42.219.153.170,123,78.108.82.50,41464,UDP,2016-11-04 10:01:16
14,2063,39,0.8592943113762885,42.219.153.170,123,28.131.102.83,53,TCP,2016-11-04 10:01:30
11,43,1,0.8176115364767611,239.168.79.84,123,42.219.153.170,123,TCP,2016-11-04 10:01:41
26,78,19,241.19060790538788,42.219.153.170,123,239.131.33.77,123,TCP,2016-11-04 10:02:07
12,77,1,0.8052599765360355,28.131.61.48,1213,42.219.153.170,123,TCP,2016-11-04 10:02:19
14,36,3,0.8040894933510572,28.28.62.111,123,42.219.153.170,123,TCP,2016-11-04 10:02:33
10,77,27,0.8308149485383183,42.219.153.170,123,28.131.79.48,53,TCP,2016-11-04 10:02:43
22,271465,3,0.8051760506350547,239.219.201.74,123,42.219.153.170,123,TCP,2016-11-04 10:03:05
2,78,1,0.7911821461748332,42.219.153.170,123,98.131.79.118,49637,UDP,2016-11-04 10:03:07
15,38,22,3.136197497136891,42.219.153.170,23,29.131.26.85,123,TCP,2016-11-04 10:03:22
7,53,52,0.83585912338458,134.131.60.128,40113,42.219.153.170,110,UDP,2016-11-04 10:03:29
4,36,1,0.8138531267177314,42.219.153.170,123,27.115.79.90,42516,TCP,2016-11-04 10:03:33
3,79,1,0.7836714964359999,134.131.79.68,40844,42.219.153.170,123,TCP,2016-11-04 10:03:36
4,308,1,5.763068731874228,42.219.153.170,123,135.131.80.74,41479,TCP,2016-11-04 10:03:40
14,78,3,0.7960129987914115,232.131.78.77,41447,42.219.153.170,123,TCP,2016-11-04 10:03:54
6,77,4,0.8124787027481943,42.219.153.170,123,89.131.116.91,123,TCP,2016-11-04 10:04:00
4,78,3,0.7798966057598591,42.219.153.170,123,242.43.79.43,41479,TCP,2016-11-04 10:04:04
11,44,1,4.297531491145492,239.131.79.43,123,42.219.153.170,123,TCP,2016-11-04 10:04:15
17,40,4,0.807292707497254,42.219.153.170,110,27.248.79.70,31691,TCP,2016-11-04 10:04:32
13,45,4,0.7476339004933834,27.131.79.63,123,42.219.153.170,123,TCP,2016-11-04 10:04:45
187,45,1,0.8390556606464088,42.219.153.170,123,218.135.109.27,53,TCP,2016-11-04 10:07:52
2,78,1,0.8601573198102415,223.131.103.99,123,42.219.153.170,123,TCP,2016-11-04 10:07:54
19,78,33,0.7927177450619638,42.219.153.170,5115,134.131.79.77,40917,TCP,2016-11-04 10:08:13
14,77,1,0.790672420989722,223.113.80.149,42432,42.219.153.170,123,TCP,2016-11-04 10:08:27
3,78,37,0.8281014289241284,42.219.153.170,123,217.131.42.73,123,TCP,2016-11-04 10:08:30
12,78,1,0.8159590498544276,42.219.153.170,110,27.131.63.82,123,TCP,2016-11-04 10:08:42
8,78,4,0.8181941157672554,28.131.3.105,40885,42.219.153.170,123,TCP,2016-11-04 10:08:50
4,77,77,0.7603492238558829,225.131.79.22,123,42.219.153.170,443,TCP,2016-11-04 10:08:54
3,77,6,0.7543789905030279,42.219.153.170,123,28.131.26.87,41430,TCP,2016-11-04 10:08:57
14,48,1,0.8070081369951367,28.131.72.70,41442,42.219.153.170,123,TCP,2016-11-04 10:09:11
6,40,1,0.852078627794981,28.131.65.143,41226,42.219.153.170,123,TCP,2016-11-04 10:09:17
4,260,4,0.7849425554741174,28.131.80.69,123,42.219.153.170,123,TCP,2016-11-04 10:09:21
12,78,1,0.8038872429169714,42.219.153.170,110,231.131.80.130,123,TCP,2016-11-04 10:09:33
10,77,65,0.7881529536098242,27.131.88.84,42469,42.219.153.170,123,TCP,2016-11-04 10:09:43
3,39,1,0.7806105252820998,28.131.141.34,41502,42.219.153.170,123,TCP,2016-11-04 10:09:46
3,2747,1,0.7894462407566607,239.131.80.108,5577,42.219.153.170,110,TCP,2016-11-04 10:09:49
3,582,6,0.7963831855449826,42.219.153.170,123,28.131.79.79,123,TCP,2016-11-04 10:09:52
24,36,13,0.81013477826491,42.219.153.170,123,121.131.64.62,123,TCP,2016-11-04 10:10:16
4,79,131,0.8129083898384124,42.219.153.170,5056,28.199.80.50,123,TCP,2016-11-04 10:10:20
3,41,3,0.7768801753409207,42.219.153.170,123,27.131.66.126,41262,TCP,2016-11-04 10:10:23
3,47,6,0.8230761014856398,42.219.153.170,123,179.121.71.126,41494,TCP,2016-11-04 10:10:26
9,40,3,0.7781896898522973,28.131.115.120,41231,42.219.153.170,5826,TCP,2016-11-04 10:10:35
3,77,13,0.8210291715804487,134.131.89.197,56387,42.219.153.170,123,TCP,2016-11-04 10:10:38
3,79,1,0.7794798498507589,42.219.153.170,123,28.131.79.97,56400,TCP,2016-11-04 10:10:41
7,53,3,0.8510948438197374,42.219.153.170,123,236.131.79.99,123,TCP,2016-11-04 10:10:48
17,77,1,0.8304325067438185,134.24.79.126,123,42.219.153.170,110,UDP,2016-11-04 10:11:05
13,77,1,0.8288257441017777,42.219.153.170,123,134.131.88.155,41516,TCP,2016-11-04 10:11:18
3,78,1,0.7686824826523662,27.131.80.59,5062,42.219.153.170,123,TCP,2016-11-04 10:11:21
4,36,1,0.8225160038564354,28.131.79.52,41279,42.219.153.170,80,TCP,2016-11-04 10:11:25
3,31,3,0.7975290741305798,36.131.79.72,40875,42.219.153.170,123,TCP,2016-11-04 10:11:28
17,78,73,0.7546912827529013,42.219.153.170,123,251.131.79.120,40897,TCP,2016-11-04 10:11:45
4,1425544,1,0.7983263279311359,28.131.6.148,41278,42.219.153.170,123,TCP,2016-11-04 10:11:49
49,288,1,0.8225258078891784,229.131.88.102,41445,42.219.153.170,123,TCP,2016-11-04 10:12:38
10,78,53,160.5667862892151,28.131.114.103,123,42.219.153.170,123,TCP,2016-11-04 10:12:48
8,79,23,0.7701932333875448,134.131.80.56,42449,42.219.153.170,123,TCP,2016-11-04 10:12:56
7,41,1,0.7963787906337529,28.131.238.106,60868,42.219.153.170,123,TCP,2016-11-04 10:13:03
3,76,4,0.7734249299392104,42.219.153.170,80,28.131.152.98,123,TCP,2016-11-04 10:13:06
4,38,1,0.8354252104181796,42.219.153.170,123,247.222.124.168,41285,TCP,2016-11-04 10:13:10
47,79,1,0.8175489089917392,42.219.153.170,123,248.131.82.63,80,TCP,2016-11-04 10:13:57
16,5537,6,0.7594588317442685,28.219.79.103,41451,42.219.153.170,123,TCP,2016-11-04 10:14:13
8,79,42,0.7953322946559638,42.219.153.170,123,134.132.79.121,41428,TCP,2016-11-04 10:14:21
5,59411,1,0.7750388765707612,42.219.153.170,123,221.131.108.75,41427,TCP,2016-11-04 10:14:26
4,78,90,0.8155029932968318,239.233.113.106,123,42.219.153.170,123,TCP,2016-11-04 10:14:30
3,78,4,0.8053380707278848,28.131.79.103,56400,42.219.153.170,123,TCP,2016-11-04 10:14:33
39,43,98,0.7950395259540528,202.131.80.107,123,42.219.153.170,123,TCP,2016-11-04 10:15:12
3,43,1,0.7737957928329706,28.131.104.114,53,42.219.153.170,123,TCP,2016-11-04 10:15:15
4,48,42,0.8013237419072539,246.216.79.139,40829,42.219.153.170,110,TCP,2016-11-04 10:15:19
10,78,1,0.7665840815752745,27.6.4.56,41444,42.219.153.170,123,TCP,2016-11-04 10:15:29
3,78,7,0.7905825788620859,42.219.153.170,110,239.131.79.46,41455,TCP,2016-11-04 10:15:32
12,78,4,0.7790955486707389,27.131.120.87,41426,42.219.153.170,110,TCP,2016-11-04 10:15:44
3,313,4,0.8236913890577853,42.219.153.170,23,27.131.55.98,63608,TCP,2016-11-04 10:15:47
4,40,3,0.7609237739816308,42.219.153.170,110,229.131.79.103,5057,TCP,2016-11-04 10:15:51
22,68682,3,0.7976209446787834,42.219.153.170,80,212.131.120.33,42518,TCP,2016-11-04 10:16:13
13,45,6,0.771156310569495,134.27.80.134,40910,42.219.153.170,123,TCP,2016-11-04 10:16:26
4,48,1,0.7606801099609584,42.219.153.170,123,22.131.89.59,123,TCP,2016-11-04 10:16:30
4,79,1,0.7945524514652789,134.131.80.116,34555,42.219.153.170,123,TCP,2016-11-04 10:16:34
21,46,3,0.8049249490723014,28.131.6.13,123,42.219.153.170,123,TCP,2016-11-04 10:16:55
10,43,1,0.8045003330335021,28.131.79.97,41302,42.219.153.170,123,TCP,2016-11-04 10:17:05
13,78,3,0.8171621568035334,134.131.137.117,41446,42.219.153.170,123,TCP,2016-11-04 10:17:18
9,39,1,0.7782477533910424,42.219.153.170,123,235.131.98.38,42478,TCP,2016-11-04 10:17:27
9,36,1,0.826509372331202,28.246.112.98,123,42.219.153.170,123,TCP,2016-11-04 10:17:36
4,2409,1,0.8002054905518889,27.131.79.96,123,42.219.153.170,123,TCP,2016-11-04 10:17:40
4,78,7,0.8120540021918714,133.131.99.87,41519,42.219.153.170,123,TCP,2016-11-04 10:17:44
3,457,16,0.8056814654264599,42.219.153.170,123,223.131.65.60,41465,TCP,2016-11-04 10:17:47
4,3121,6,0.7983736577443779,134.151.79.72,56402,42.219.153.170,123,TCP,2016-11-04 10:17:51
4,1717,16,0.8102773593273014,114.131.79.141,40836,42.219.153.170,123,TCP,2016-11-04 10:17:55
2,78,13,0.7859779796563089,29.131.203.115,123,42.219.153.170,123,UDP,2016-11-04 10:17:57
10,45,9,0.7917333694640547,134.131.134.81,41428,42.219.153.170,123,TCP,2016-11-04 10:18:07
10,78,3,0.8365865657106042,42.219.153.170,8092,134.131.79.127,46276,TCP,2016-11-04 10:18:17
3,77,6,0.7753352795261891,28.93.79.36,51693,42.219.153.170,123,TCP,2016-11-04 10:18:20
3,79,1,0.7823518398217857,28.131.79.66,123,42.219.153.170,123,TCP,2016-11-04 10:18:23
18,46,1,0.7914269934408367,42.219.153.170,123,28.131.79.124,41485,TCP,2016-11-04 10:18:41
2,78,1,0.7851722741033882,42.219.153.170,123,229.131.79.83,80,TCP,2016-11-04 10:18:43
16,78,1,0.7939003142528236,105.5.80.130,123,42.219.153.170,110,TCP,2016-11-04 10:18:59
11,43,12,0.8246688342187554,42.219.153.170,123,237.131.80.58,40850,TCP,2016-11-04 10:19:10
3,82303,4,0.7904832707718015,28.131.70.89,5087,42.219.153.170,22,TCP,2016-11-04 10:19:13
3,48,1,0.8515420260373503,42.219.153.170,123,28.131.80.126,123,TCP,2016-11-04 10:19:16
3,79,1,0.8174272037576884,42.219.153.170,80,218.215.79.125,123,TCP,2016-11-04 10:19:19
4,78,1,0.8175216098316014,42.219.153.170,123,27.131.143.136,41269,TCP,2016-11-04 10:19:23
4,78,8,0.8483472636435181,241.216.80.103,22145,42.219.153.170,123,TCP,2016-11-04 10:19:27
4,78,3,0.764314025407657,27.131.99.149,41291,42.219.153.170,123,TCP,2016-11-04 10:19:31
12,79,1,0.7926271422766149,231.116.80.50,41424,42.219.153.170,123,TCP,2016-11-04 10:19:43
4,77,768,0.7982227094471455,28.131.126.28,41492,42.219.153.170,123,TCP,2016-11-04 10:19:47
4,77,1,0.8140646740794182,28.131.79.175,123,42.219.153.170,123,TCP,2016-11-04 10:19:51
4,559,9,0.7882979011628777,42.219.153.170,123,124.131.73.123,123,TCP,2016-11-04 10:19:55
2,50,1,0.8148841559886932,28.131.124.110,40836,42.219.153.170,123,TCP,2016-11-04 10:19:57
8,78,1,0.8090563346631825,42.219.153.170,110,244.131.80.111,80,TCP,2016-11-04 10:20:05
34,78,73,0.7919089968781918,42.219.153.170,123,28.131.79.177,41460,TCP,2016-11-04 10:20:39
18,77,1,0.7833376522175968,42.219.153.170,123,136.131.79.72,40852,TCP,2016-11-04 10:20:57
10,79,6,0.7745397160761058,42.219.153.170,123,123.131.114.39,62607,TCP,2016-11-04 10:21:07
4,77,1,0.7976682744920254,42.219.153.170,123,91.139.128.142,41519,TCP,2016-11-04 10:21:11
4,55,9,0.8071847786195576,28.131.80.58,123,42.219.153.170,123,TCP,2016-11-04 10:21:15
10,45,1,0.8423164312262088,28.131.101.103,31633,42.219.153.170,110,TCP,2016-11-04 10:21:25
8,79,4,0.8096573387738317,28.131.79.88,41477,42.219.153.170,123,TCP,2016-11-04 10:21:33
9,38,3,0.7904062753077596,28.131.200.50,41241,42.219.153.170,123,TCP,2016-11-04 10:21:42
10,35,26,0.7670997229870409,28.131.116.100,123,42.219.153.170,443,TCP,2016-11-04 10:21:52
3,46,1,0.8638025606051087,42.219.153.170,123,134.131.79.95,57421,TCP,2016-11-04 10:21:55
8,79,7,0.8177963763009757,42.219.153.170,80,134.131.79.98,41444,TCP,2016-11-04 10:22:03
12,47,88,0.8151314542628825,238.131.116.71,41433,42.219.153.170,123,TCP,2016-11-04 10:22:15
11,39,4,3.032965427264571,28.131.97.89,41271,42.219.153.170,123,TCP,2016-11-04 10:22:26
4,41,47,0.7699267496354878,42.219.153.170,123,134.125.79.103,123,TCP,2016-11-04 10:22:30
3,605015,1,0.8002754710614681,42.219.153.170,123,28.131.117.95,41493,TCP,2016-11-04 10:22:33
2,80,4,0.8244372562039644,28.131.79.147,63606,42.219.153.170,123,TCP,2016-11-04 10:22:35
10,37,1,0.8193380604498088,42.219.153.170,123,170.132.123.126,40839,TCP,2016-11-04 10:22:45
14,48,11,0.7794954855926335,104.131.80.101,49668,42.219.153.170,80,TCP,2016-11-04 10:22:59
41,78,1,3.1030081417411566,27.131.80.12,123,42.219.153.170,123,TCP,2016-11-04 10:23:40
4,78,6,0.8340481664054096,150.131.80.83,62449,42.219.153.170,123,TCP,2016-11-04 10:23:44
3,46,17,0.8049334853421897,27.233.99.46,123,42.219.153.170,123,TCP,2016-11-04 10:23:47
4,78,1,3.159256582148373,42.219.153.170,123,28.131.139.183,40853,TCP,2016-11-04 10:23:51
11,78,42,0.7860770341940224,42.219.153.170,123,189.131.80.69,40909,TCP,2016-11-04 10:24:02
3,558,1,0.7870643679052591,134.131.129.88,123,42.219.153.170,123,TCP,2016-11-04 10:24:05
3,45,17,0.7788326146546751,42.219.153.170,123,134.131.75.68,80,TCP,2016-11-04 10:24:08
3,3117,1,0.7791422868613154,42.219.153.170,110,28.131.100.139,63557,TCP,2016-11-04 10:24:11
11,78,1,0.7582233545836061,28.131.79.81,53683,42.219.153.170,123,TCP,2016-11-04 10:24:22
3,38,6,0.7727945982478559,27.131.59.103,123,42.219.153.170,123,UDP,2016-11-04 10:24:25
4,77,4,0.7808011968154459,28.131.68.105,123,42.219.153.170,123,TCP,2016-11-04 10:24:29
8,43,24,0.820006002439186,28.131.111.77,41492,42.219.153.170,123,TCP,2016-11-04 10:24:37
12,34,1,0.7989202325697988,42.219.153.170,123,27.6.8.96,41507,TCP,2016-11-04 10:24:49
12,79,17,0.7978414508979768,68.229.80.164,41445,42.219.153.170,22,TCP,2016-11-04 10:25:01
3,45,1,0.8111181396525353,42.219.153.170,123,28.33.69.63,40885,TCP,2016-11-04 10:25:04
5,67241,2,0.7736784825101495,28.131.79.137,41267,42.219.153.170,110,TCP,2016-11-04 10:25:09
4,79,4,0.8225308789405972,42.219.153.170,123,222.131.203.49,41444,TCP,2016-11-04 10:25:13
14,604,6,0.8356414907611907,27.131.76.93,40838,42.219.153.170,123,TCP,2016-11-04 10:25:27
5,43,8,0.8168925459031016,28.131.243.135,41320,42.219.153.170,123,TCP,2016-11-04 10:25:32
3,78,2,0.8127819516230375,28.131.68.55,123,42.219.153.170,123,TCP,2016-11-04 10:25:35
3,78,1,0.8257706891745329,239.131.79.100,123,42.219.153.170,123,TCP,2016-11-04 10:25:38
9,78,1,0.7666639506351203,42.219.153.170,123,28.131.157.77,54682,TCP,2016-11-04 10:25:47
7,78,4,65.8523870408535,27.131.80.94,123,42.219.153.170,123,TCP,2016-11-04 10:25:54
3,76,4,0.8026193955447525,232.236.79.113,41459,42.219.153.170,123,TCP,2016-11-04 10:25:57
4,78,1,0.8358739139512181,42.219.153.170,123,140.131.79.155,123,TCP,2016-11-04 10:26:01
8,587,1,0.7690727000590414,28.131.62.127,41500,42.219.153.170,123,TCP,2016-11-04 10:26:09
3,41,1,0.7859539766795933,134.131.106.159,41311,42.219.153.170,80,TCP,2016-11-04 10:26:12
3,43,1,0.7931017926894128,28.131.79.103,41273,42.219.153.170,123,TCP,2016-11-04 10:26:15
13,439283,1,0.7999311466701329,134.131.80.75,40837,42.219.153.170,123,TCP,2016-11-04 10:26:28
10,38,6,0.7940057076048106,42.219.153.170,123,27.131.79.106,123,TCP,2016-11-04 10:26:38
3,78,15,0.8223147676326334,134.131.169.87,41516,42.219.153.170,110,TCP,2016-11-04 10:26:41
12,42,1,0.8112512547522783,97.131.229.96,2193,42.219.153.170,123,TCP,2016-11-04 10:26:53
4,37,1,0.7789368247613311,42.219.153.170,110,27.131.80.58,41489,TCP,2016-11-04 10:26:57
3,46,1,0.7991020297631621,28.131.118.116,41491,42.219.153.170,443,TCP,2016-11-04 10:27:00
4,77,1,0.7882506558671594,42.219.153.170,123,59.131.128.78,123,TCP,2016-11-04 10:27:04
22,76,1,0.7842517092358321,28.131.120.48,40866,42.219.153.170,123,TCP,2016-11-04 10:27:26
13,77,1,0.8367566994857043,129.199.119.53,123,42.219.153.170,123,TCP,2016-11-04 10:27:39
3,43,2,0.7983835462946445,229.131.127.85,56370,42.219.153.170,123,TCP,2016-11-04 10:27:42
9,77,4,0.7730165412649512,28.150.107.81,41520,42.219.153.170,123,TCP,2016-11-04 10:27:51
3,2041,10,3.1584458900615573,28.131.79.98,40837,42.219.153.170,123,TCP,2016-11-04 10:27:54
13,57,1,0.8226016201078892,28.131.110.103,41266,42.219.153.170,123,TCP,2016-11-04 10:28:07
7,77,1,0.8070366194006056,42.219.153.170,123,27.131.112.68,41499,TCP,2016-11-04 10:28:14
3,47,8,0.8235466105397791,27.249.79.9,49481,42.219.153.170,123,TCP,2016-11-04 10:28:17
4,47,4,0.842997980536893,27.131.80.107,123,42.219.153.170,123,TCP,2016-11-04 10:28:21
20,51,1,0.7563957476522774,42.219.153.170,123,15.245.55.120,58256,TCP,2016-11-04 10:28:41
4,78,199,0.8005614783614874,42.219.153.170,123,129.131.75.53,40898,TCP,2016-11-04 10:28:45
