teDelta,byt,pkt,td,sa,sp,da,dp,pr,TS
20,4521,8,21.0089819803834,42.219.158.169,22,102.8.202.143,53,TCP,2016-11-04 07:54:01
6,4515,28,20.736919395625588,42.219.158.169,22,102.202.5.143,53,TCP,2016-11-04 07:54:07
16,4531,9,20.394910108298067,42.219.158.169,36992,102.195.202.80,18623,TCP,2016-11-04 07:54:23
13,4525,12,20.558534681797028,42.219.158.169,22,102.113.5.111,47780,TCP,2016-11-04 07:54:36
19,4490,28,21.61025046184659,42.219.158.169,22,100.231.5.85,41874,TCP,2016-11-04 07:54:55
10,3136,1953,17.533429384231567,102.195.202.158,123,42.219.158.169,22,TCP,2016-11-04 07:55:05
14,4548,18,20.40901980176568,42.219.158.169,22,102.120.202.151,15594,TCP,2016-11-04 07:55:19
6,4565,12,0.7085805925307795,42.219.158.169,54905,238.195.202.119,57364,TCP,2016-11-04 07:55:25
19,4492,447,20.4813140630722,42.219.158.169,22,102.195.5.124,18589,TCP,2016-11-04 07:55:44
19,2976,14,0.7434546779841185,42.219.158.169,0,102.8.202.77,48122,TCP,2016-11-04 07:56:03
22,3084,1,1.6268744319677353,42.219.158.169,22,216.195.202.67,9377,TCP,2016-11-04 07:56:25
3,1030702,54,18.622977912426,42.219.158.169,57723,135.8.202.73,46345,TCP,2016-11-04 07:56:28
22,4588,22,11.026182504370807,42.219.158.169,22,102.195.228.32,62948,TCP,2016-11-04 07:56:50
16,4532,20,22.148775838315487,102.195.202.29,46079,42.219.158.169,10283,TCP,2016-11-04 07:57:06
18,4573,1,21.410771526396275,42.219.158.169,55411,137.195.202.72,53,TCP,2016-11-04 07:57:24
16,79,53,11.332253588363528,42.219.158.169,22,102.195.88.5,38457,TCP,2016-11-04 07:57:40
17,4569,214,20.56642118096352,205.117.137.62,52467,42.219.158.169,22,TCP,2016-11-04 07:57:57
18,3662,28,11.957014560699465,42.219.158.169,22,182.195.202.14,9004,TCP,2016-11-04 07:58:15
12,4556,2,20.708790611475703,42.219.158.169,22,104.195.202.55,62838,TCP,2016-11-04 07:58:27
21,4474,80,22.639206010848284,102.195.202.145,57534,42.219.158.169,22,TCP,2016-11-04 07:58:48
12,4591,15,20.954961083829406,42.219.158.169,22,102.195.141.101,54092,TCP,2016-11-04 07:59:00
9,4543,54,19.715443309396502,42.219.158.169,22,102.195.202.56,54022,TCP,2016-11-04 07:59:09
19,4600,21,21.26676313206553,42.219.158.169,22,135.235.202.31,33442,TCP,2016-11-04 07:59:28
20,4013,560,18.999797601252798,42.219.158.169,22,102.195.202.161,57644,TCP,2016-11-04 07:59:48
30,534,95,20.578242816030983,42.219.158.169,80,102.195.72.63,5029,TCP,2016-11-04 08:00:18
21,4483,24,21.87894992530346,42.219.158.169,22,102.251.202.48,2442,TCP,2016-11-04 08:00:39
4,89,346,20.318933587521318,42.219.158.169,22,102.195.202.73,5390,TCP,2016-11-04 08:00:43
4,37,30,21.044628091156486,42.219.158.169,22,102.195.5.133,49838,TCP,2016-11-04 08:00:47
17,4502,794,20.496761161833998,42.219.158.169,22,215.195.202.68,7545,TCP,2016-11-04 08:01:04
12,4621,181,20.67489164695144,42.219.158.169,22,102.195.202.15,38905,TCP,2016-11-04 08:01:16
17,4508,17,10.964278489351273,42.219.158.169,55634,102.195.72.139,64961,TCP,2016-11-04 08:01:33
20,4489,901,22.358582139015198,42.219.158.169,5049,137.195.202.118,21787,TCP,2016-11-04 08:01:53
4,82,40,20.151897210627798,42.219.158.169,51128,111.195.5.33,59444,TCP,2016-11-04 08:01:57
18,4541,20,22.135735798627138,42.219.158.169,22,135.195.202.35,54761,TCP,2016-11-04 08:02:15
14,2829,137,20.808551039546725,42.219.158.169,45398,102.130.115.31,53,TCP,2016-11-04 08:02:29
4,3289,258,0.6527942516840994,42.219.158.169,22,216.195.231.107,64467,TCP,2016-11-04 08:02:33
15,4514,12,19.973489508032802,42.219.158.169,47000,102.195.21.123,63018,TCP,2016-11-04 08:02:48
3,4473,35,0.6792217403417453,42.219.158.169,25,102.195.202.69,113,TCP,2016-11-04 08:02:51
4,4533,2,0.6902922259178013,102.195.202.130,4144,42.219.158.169,53323,TCP,2016-11-04 08:02:55
18,473,12,17.55422204732895,42.219.158.169,22,102.195.81.26,21971,TCP,2016-11-04 08:03:13
4,4436,24,0.688687702990137,149.202.202.143,63409,42.219.158.169,22,TCP,2016-11-04 08:03:17
13,4621,20,0.7313357947859913,42.219.158.169,22,9.123.202.33,123,TCP,2016-11-04 08:03:30
17,4479,9,21.0159124173224,102.195.227.149,25,42.219.158.169,22,TCP,2016-11-04 08:03:47
5,4467,276,0.6745418360223994,216.80.202.42,123,42.219.158.169,22,TCP,2016-11-04 08:03:52
4,3468,16,0.7114917563740164,42.219.158.169,33057,137.116.202.102,123,TCP,2016-11-04 08:03:56
17,4562,16,20.64181892573833,42.219.158.169,22,150.141.202.21,23897,TCP,2016-11-04 08:04:13
22,74,4,0.6908443366410211,42.219.158.169,22,102.195.5.48,29348,TCP,2016-11-04 08:04:35
15,4491,1,19.649883404374126,42.219.158.169,25,216.122.5.82,24458,TCP,2016-11-04 08:04:50
21,2798,15,0.7231430041138083,42.219.158.169,22,102.209.5.38,19038,TCP,2016-11-04 08:05:11
14,3532,131,28.22578051686287,42.219.158.169,22,102.203.202.41,64514,TCP,2016-11-04 08:05:25
4,4457,57,20.46552348509431,42.219.158.169,22,137.195.30.80,53,TCP,2016-11-04 08:05:29
18,4499,117,15.655268803238867,102.195.202.143,15942,42.219.158.169,48420,TCP,2016-11-04 08:05:47
4,4474,51,19.88632016256452,42.219.158.169,22,211.195.202.85,80,TCP,2016-11-04 08:05:51
5,4501,38,0.6933332086773589,42.219.158.169,10226,43.195.195.39,20235,TCP,2016-11-04 08:05:56
15,4429,2,19.85974920541048,172.195.20.72,53,42.219.158.169,22,TCP,2016-11-04 08:06:11
18,4548,393,21.11138611659408,42.219.158.169,57887,102.195.202.6,33517,TCP,2016-11-04 08:06:29
5,43,79,21.31684348359704,42.219.158.169,2207,102.195.202.80,4905,TCP,2016-11-04 08:06:34
11,67,24,22.69841831177473,236.69.202.26,33865,42.219.158.169,25,TCP,2016-11-04 08:06:45
6,113,24,0.6930009280331433,42.219.158.169,22,241.195.5.16,55244,TCP,2016-11-04 08:06:51
24,4502,24,14.70661436766386,42.219.158.169,25,102.195.202.80,4408,TCP,2016-11-04 08:07:15
6,4557,15,22.3271510861814,42.219.158.169,22,102.195.171.48,53,TCP,2016-11-04 08:07:21
5,3579,14,20.43186116963625,42.219.158.169,51207,102.99.202.23,123,TCP,2016-11-04 08:07:26
19,4509,116,20.397868897765875,183.195.202.124,62713,42.219.158.169,22,TCP,2016-11-04 08:07:45
28,4498,13,0.7479757738765329,42.219.158.169,1637,102.195.55.37,1549,TCP,2016-11-04 08:08:13
23,3102,38,21.290563266724348,42.219.158.169,5085,102.229.231.70,34752,TCP,2016-11-04 08:08:36
4,4492,7,0.8043727960903198,42.219.158.169,22,102.195.5.80,113,TCP,2016-11-04 08:08:40
4,4454,63,21.045728847384453,137.202.15.76,53,42.219.158.169,48392,TCP,2016-11-04 08:08:44
28,4563,1267,20.00295434519649,42.219.158.169,22,100.195.202.133,9410,TCP,2016-11-04 08:09:12
12,4485,4,20.392402980476614,102.195.5.63,53,42.219.158.169,22,UDP,2016-11-04 08:09:24
18,49,37,20.841201849281788,42.219.158.169,25,102.195.202.51,40410,TCP,2016-11-04 08:09:42
4,54,5,21.488512773066763,42.219.158.169,22,102.202.28.143,15927,TCP,2016-11-04 08:09:46
24,4501,88,20.80395463854075,42.219.158.169,22,102.204.202.78,5114,TCP,2016-11-04 08:10:10
19,4524,33,0.6494517526589334,102.195.170.54,5552,42.219.158.169,22,TCP,2016-11-04 08:10:29
6,77,27,20.55303901433945,132.195.72.114,14351,42.219.158.169,123,TCP,2016-11-04 08:10:35
18,138,3,20.136835511773825,42.219.158.169,56115,102.195.5.35,53515,TCP,2016-11-04 08:10:53
13,4497,111,22.207560818642374,42.219.158.169,22,149.209.202.74,64975,TCP,2016-11-04 08:11:06
4,141,41,20.441919431090355,42.219.158.169,22,102.195.42.120,123,TCP,2016-11-04 08:11:10
5,4541,378,10.72555164434016,102.195.42.27,46482,42.219.158.169,22,TCP,2016-11-04 08:11:15
16,3574,2,21.271287862211466,102.9.195.72,51353,42.219.158.169,22,TCP,2016-11-04 08:11:31
3,3228,62,2.955182259902358,42.219.158.169,22,102.133.42.101,53,TCP,2016-11-04 08:11:34
13,67,1192,21.122927829623226,54.225.202.98,50734,42.219.158.169,22,TCP,2016-11-04 08:11:47
17,3232,11,20.6497568115592,42.219.158.169,10261,216.195.202.143,53,TCP,2016-11-04 08:12:04
13,4519,2,20.916891686618328,42.219.158.169,17,102.202.84.46,5089,TCP,2016-11-04 08:12:17
4,4531,4,20.32975994423032,42.219.158.169,22,102.195.202.0,33461,TCP,2016-11-04 08:12:21
16,4449,15,13.259835284203293,102.8.202.143,12188,42.219.158.169,48720,TCP,2016-11-04 08:12:37
21,4474,1,19.40654055029154,42.219.158.169,23,92.8.202.59,33186,TCP,2016-11-04 08:12:58
12,4509,68,0.7678960470948368,42.219.158.169,22,135.195.60.47,54472,TCP,2016-11-04 08:13:10
19,4581,86,21.646499689668413,42.219.158.169,22,215.129.8.54,123,TCP,2016-11-04 08:13:29
17,4502,1,20.757929775863886,42.219.158.169,22,102.203.122.143,53,TCP,2016-11-04 08:13:46
5,41,18,19.749266546219584,42.219.158.169,36072,102.195.202.60,123,TCP,2016-11-04 08:13:51
6,4610,59,20.89828025177121,42.219.158.169,22,102.195.202.56,51257,TCP,2016-11-04 08:13:57
20,4552,36,21.11748219653964,42.219.158.169,22,102.195.202.25,15974,TCP,2016-11-04 08:14:17
20,4534,37,20.806345470249653,42.219.158.169,38734,216.195.202.128,21780,TCP,2016-11-04 08:14:37
16,64,25,22.416434045881033,42.219.158.169,5059,102.8.72.58,33064,TCP,2016-11-04 08:14:53
6,4478,573,22.441758200526237,42.219.158.169,22,102.195.202.91,24424,TCP,2016-11-04 08:14:59
17,140,665,0.7785414517857134,137.9.202.44,26680,42.219.158.169,22,TCP,2016-11-04 08:15:16
16,4531,30,0.6854112966684625,42.219.158.169,22,137.195.202.143,123,TCP,2016-11-04 08:15:32
12,4541,702,9.47756250947714,42.219.158.169,22,102.244.5.128,3341,TCP,2016-11-04 08:15:44
12,4524,2,18.802397120743986,42.219.158.169,54896,102.195.202.63,2248,TCP,2016-11-04 08:15:56
24,3522,30,19.653458833694454,42.219.158.169,49281,223.130.5.38,45338,TCP,2016-11-04 08:16:20
19,4544,75,0.7757048746570945,102.195.202.98,53,42.219.158.169,22,TCP,2016-11-04 08:16:39
19,4555,5,0.7093744233716279,102.9.202.44,53,42.219.158.169,34236,TCP,2016-11-04 08:16:58
13,4518,2,0.74489781470038,42.219.158.169,51897,102.195.202.86,49710,TCP,2016-11-04 08:17:11
15,4565,50,0.6915758358081803,42.219.158.169,22,102.195.148.61,62988,TCP,2016-11-04 08:17:26
20,3579,7,21.362818311899897,42.219.158.169,47670,102.8.202.19,8938,TCP,2016-11-04 08:17:46
6,4519,61,2.077775420621037,42.219.158.169,25,102.202.202.80,61539,TCP,2016-11-04 08:17:52
3,4480,43,20.069606892764572,42.219.158.169,22,136.8.202.98,17147,TCP,2016-11-04 08:17:55
11,2882,30,0.7164809103123844,102.195.202.102,21960,42.219.158.169,22,TCP,2016-11-04 08:18:06
19,4484,71,20.585637085139748,42.219.158.169,22,102.195.202.90,37499,TCP,2016-11-04 08:18:25
17,4485,13,20.486652866005894,42.219.158.169,22,137.195.202.40,34724,TCP,2016-11-04 08:18:42
5,4518,908,22.30897508561611,42.219.158.169,22,102.203.202.36,57228,TCP,2016-11-04 08:18:47
4,4570,111,21.823269780725237,42.219.158.169,22,28.195.202.105,43915,TCP,2016-11-04 08:18:51
6,5885,8,19.80674928054213,42.219.158.169,22,102.195.202.28,21811,TCP,2016-11-04 08:18:57
5,4564,118,13.124638348817825,42.219.158.169,22,92.195.202.22,53,TCP,2016-11-04 08:19:02
18,72,2,21.289846558123827,42.219.158.169,52810,137.195.202.75,53,TCP,2016-11-04 08:19:20
21,4470,305,0.6847826975863427,42.219.158.169,22,102.9.142.143,57294,TCP,2016-11-04 08:19:41
3,143,87,20.549094412475824,42.219.158.169,22,102.8.202.68,5045,TCP,2016-11-04 08:19:44
4,56,13,25.44428312033415,42.219.158.169,22,102.195.202.72,11096,TCP,2016-11-04 08:19:48
29,4531,17,0.672303304891102,42.219.158.169,43111,102.195.142.28,12233,TCP,2016-11-04 08:20:17
17,4493,73,20.864071615040306,42.219.158.169,22,137.195.202.85,80,TCP,2016-11-04 08:20:34
16,4524,5,20.46925036981702,139.227.169.28,50876,42.219.158.169,22,TCP,2016-11-04 08:20:50
4,138,124,0.7306527241598815,137.195.202.87,59640,42.219.158.169,22,TCP,2016-11-04 08:20:54
32,3119,7,13.871295902878046,42.219.158.169,22,216.195.202.143,7997,TCP,2016-11-04 08:21:26
26,133,2,16.646982550621033,42.219.158.169,22,102.195.136.50,53,TCP,2016-11-04 08:21:52
12,4477,38,19.481282439082857,42.219.158.169,25,102.195.5.33,123,TCP,2016-11-04 08:22:04
5,4480,390,20.71156278625131,102.8.202.101,47543,42.219.158.169,22,TCP,2016-11-04 08:22:09
15,145,135,22.29320479184389,42.219.158.169,25,102.195.202.23,19211,TCP,2016-11-04 08:22:24
18,4471,2,18.43665801733732,42.219.158.169,22,102.195.112.36,46212,TCP,2016-11-04 08:22:42
85,3632,35,21.7110480889678,242.195.72.143,123,42.219.158.169,22,TCP,2016-11-04 08:24:07
25,4510,41,21.857161983847615,42.219.158.169,22,102.195.202.81,123,TCP,2016-11-04 08:24:32
11,4561,28,9.361105475574732,102.195.5.14,2167,42.219.158.169,49401,TCP,2016-11-04 08:24:43
15,140,3,0.7437009620480239,42.219.158.169,22,102.195.42.77,39939,TCP,2016-11-04 08:24:58
15,4496,2,21.915149118751287,42.219.158.169,40244,102.217.202.100,43028,TCP,2016-11-04 08:25:13
17,45,14,0.7594984704628587,42.219.158.169,22,216.195.114.58,35129,TCP,2016-11-04 08:25:30
3,70,156,19.81220032274723,79.195.202.85,123,42.219.158.169,25,TCP,2016-11-04 08:25:33
5,4578,2,20.476198386400934,42.219.158.169,4861,102.78.202.44,34343,TCP,2016-11-04 08:25:38
5,4614,5,23.966191984713078,42.219.158.169,22,102.195.202.67,123,TCP,2016-11-04 08:25:43
5,43,59,6.371062103658915,42.219.158.169,22,102.195.202.56,39694,TCP,2016-11-04 08:25:48
5,4552,11,0.6732143192784861,42.219.158.169,22,102.67.202.65,53,UDP,2016-11-04 08:25:53
5,73,34,0.7505074962973595,42.219.158.169,110,135.195.202.106,123,TCP,2016-11-04 08:25:58
14,4518,45,22.050977569073442,42.219.158.169,22,135.213.202.37,123,TCP,2016-11-04 08:26:12
21,4505,108,14.517719730734825,102.195.59.49,123,42.219.158.169,22,UDP,2016-11-04 08:26:33
3,4499,38,22.506566237658266,215.8.202.50,30838,42.219.158.169,56695,TCP,2016-11-04 08:26:36
17,3947,182,0.6938102678395808,102.195.202.15,443,42.219.158.169,22,TCP,2016-11-04 08:26:53
20,4571,26,21.119845982640978,102.195.5.143,57078,42.219.158.169,25,TCP,2016-11-04 08:27:13
9,429,278,8.729232184588911,102.76.202.36,123,42.219.158.169,53232,TCP,2016-11-04 08:27:22
53,4504,57,20.881870329380035,42.219.158.169,22,159.195.5.45,48144,UDP,2016-11-04 08:28:15
6,4570,28,21.122587054967877,42.219.158.169,22,102.8.140.129,40819,TCP,2016-11-04 08:28:21
10,138,14,20.32973154634237,42.219.158.169,48409,119.195.72.137,0,TCP,2016-11-04 08:28:31
17,3024,10,20.657819107174877,42.219.158.169,22,102.195.202.145,35146,TCP,2016-11-04 08:28:48
19,4470,36,19.589325584471226,42.219.158.169,22,102.195.202.50,25,TCP,2016-11-04 08:29:07
12,4492,23,0.7613332613836974,42.219.158.169,54273,102.195.202.62,19542,TCP,2016-11-04 08:29:19
26,4453,218,8.935985712334514,42.219.158.169,22,102.195.5.68,59790,UDP,2016-11-04 08:29:45
5,2283993,23,20.988505750894547,42.219.158.169,22,132.195.202.127,53,TCP,2016-11-04 08:29:50
21,3426,10,0.7135842412244529,102.195.90.128,41524,42.219.158.169,22,TCP,2016-11-04 08:30:11
10,4543,70,0.7705704350955784,42.219.158.169,45385,135.195.202.122,53,TCP,2016-11-04 08:30:21
13,81,126,20.595297776162624,42.219.158.169,22,102.130.202.95,58811,TCP,2016-11-04 08:30:34
17,4567,23,21.760295435786247,102.195.202.15,15244,42.219.158.169,22,TCP,2016-11-04 08:30:51
21,4556,18,20.293689217418436,42.219.158.169,48336,102.195.202.102,62807,TCP,2016-11-04 08:31:12
20,4468,2,20.773017168045047,102.195.202.106,6909,42.219.158.169,17,TCP,2016-11-04 08:31:32
5,502,17,0.6895672768587247,42.219.158.169,23,102.195.202.85,44816,TCP,2016-11-04 08:31:37
9,3821,180,20.412687186151746,102.195.202.143,123,42.219.158.169,10229,TCP,2016-11-04 08:31:46
5,71,3,21.281989809125665,42.219.158.169,49164,102.106.202.152,123,TCP,2016-11-04 08:31:51
6,4505,9,0.6512004202231765,42.219.158.169,22,102.195.72.73,40053,TCP,2016-11-04 08:31:57
19,83325709,142,0.7387314161751419,42.219.158.169,22,102.195.137.58,5042,TCP,2016-11-04 08:32:16
16,4515,51,19.84507425874472,42.219.158.169,22,102.195.202.65,52476,TCP,2016-11-04 08:32:32
71,4509,52,20.831988763064142,102.195.202.97,123,42.219.158.169,22,UDP,2016-11-04 08:33:43
3,3749,2,20.050745286047462,102.8.202.35,64514,42.219.158.169,3344,TCP,2016-11-04 08:33:46
18,4551,112,20.668975420296192,42.219.158.169,22,102.195.58.80,36214,TCP,2016-11-04 08:34:04
5,4520,32,7.3193777929991475,42.219.158.169,56650,215.231.230.130,35887,TCP,2016-11-04 08:34:09
17,4546,3,20.772366721183058,102.195.202.46,24130,42.219.158.169,22,TCP,2016-11-04 08:34:26
6,4528,129,21.655069090425968,42.219.158.169,22,103.8.202.116,51139,TCP,2016-11-04 08:34:32
3,139,65,21.02457512542605,102.195.202.128,54426,42.219.158.169,22,UDP,2016-11-04 08:34:35
21,2808,7,0.7232047864235938,42.219.158.169,22,102.195.202.79,33884,TCP,2016-11-04 08:34:56
17,4516,24,21.427954953163862,42.219.158.169,53602,216.195.5.21,123,TCP,2016-11-04 08:35:13
16,4395,26,22.50161959603429,102.195.89.81,123,42.219.158.169,22,TCP,2016-11-04 08:35:29
4,4459,2,0.7234607054851949,42.219.158.169,22,102.200.202.109,33854,TCP,2016-11-04 08:35:33
15,53,8,20.802244003862146,102.195.72.62,52044,42.219.158.169,22,TCP,2016-11-04 08:35:48
4,4457,20,19.953487928956747,42.219.158.169,22,102.100.202.30,62840,UDP,2016-11-04 08:35:52
16,4523,16,20.654061120003465,42.219.158.169,10298,102.195.202.14,60086,TCP,2016-11-04 08:36:08
18,4575,71,19.930789902806282,180.195.72.71,5149,42.219.158.169,25,TCP,2016-11-04 08:36:26
16,3400,94,26.60727129131556,42.219.158.169,53129,102.195.180.51,60555,TCP,2016-11-04 08:36:42
3,3421,2,20.029962088912725,102.195.5.143,2347,42.219.158.169,10227,TCP,2016-11-04 08:36:45
19,4479,60,19.796549029648304,102.195.202.103,53,42.219.158.169,22,TCP,2016-11-04 08:37:04
16,129,16,0.6831210830714554,42.219.158.169,22,102.130.202.126,43081,TCP,2016-11-04 08:37:20
20,4516,72,12.732504084706305,42.219.158.169,22,102.9.42.46,33857,TCP,2016-11-04 08:37:40
27,3727,80,20.68014796078205,42.219.158.169,22,102.195.202.73,60222,UDP,2016-11-04 08:38:07
19,4523,1,13.581687480211258,42.219.158.169,22,102.195.202.3,53,TCP,2016-11-04 08:38:26
31,2381,12,19.992002226412296,42.219.158.169,22,102.195.202.73,123,TCP,2016-11-04 08:38:57
5,4519,2,20.564928263425827,42.219.158.169,22,102.195.202.60,4409,TCP,2016-11-04 08:39:02
6,4470,50,0.7320574054028839,42.219.158.169,22,216.195.202.59,123,TCP,2016-11-04 08:39:08
14,4501,4,19.000001795589927,42.219.158.169,22,102.8.168.122,60624,TCP,2016-11-04 08:39:22
23,4492,2,21.4509045034647,42.219.158.169,22,48.195.230.35,1624,TCP,2016-11-04 08:39:45
3,4487,205,7.378338569775224,42.219.158.169,22,102.195.5.59,0,TCP,2016-11-04 08:39:48
20,65,548,19.817433647811416,102.41.202.143,1956,42.219.158.169,443,TCP,2016-11-04 08:40:08
4,4498,58,0.7365526389330626,42.219.158.169,5028,102.195.113.93,5654,TCP,2016-11-04 08:40:12
18,4541,116,0.7282471018843353,102.195.202.105,54268,42.219.158.169,57945,TCP,2016-11-04 08:40:30
4,4520,90,0.7419216146226972,42.219.158.169,38807,102.195.202.95,6691,TCP,2016-11-04 08:40:34
10,4492,15,20.945994112640623,241.195.202.19,56130,42.219.158.169,22,TCP,2016-11-04 08:40:44
22,3460,20,0.7086766889551654,42.219.158.169,22,102.8.202.35,37305,TCP,2016-11-04 08:41:06
16,3100,206,21.758143957704306,42.219.158.169,52214,137.195.202.2,57427,TCP,2016-11-04 08:41:22
18,2938,49,21.003946088254448,133.202.202.121,60729,42.219.158.169,42309,TCP,2016-11-04 08:41:40
9,121,76,21.45878829807043,102.195.202.38,51091,42.219.158.169,22,TCP,2016-11-04 08:41:49
14,4576,21,22.132426768541336,102.203.202.121,59200,42.219.158.169,22,TCP,2016-11-04 08:42:03
4,90,31,21.039897814393047,42.219.158.169,47587,216.130.185.54,14130,UDP,2016-11-04 08:42:07
3,4535,8,20.392259638756517,42.219.158.169,22,102.195.120.55,53,TCP,2016-11-04 08:42:10
5,4541,35,0.6499072175938636,216.195.202.16,123,42.219.158.169,22,TCP,2016-11-04 08:42:15
18,2714,104,21.778848722577095,102.9.202.8,50471,42.219.158.169,22,TCP,2016-11-04 08:42:33
16,3106,13,0.6844342740951106,42.219.158.169,22,102.195.202.104,19633,TCP,2016-11-04 08:42:49
20,4529,288,21.62991937994957,42.219.158.169,22,102.216.59.71,9339,TCP,2016-11-04 08:43:09
14,4529,1,0.7099925000220537,102.195.202.109,39955,42.219.158.169,25,TCP,2016-11-04 08:43:23
27,23,21,20.626382645219568,42.219.158.169,22,102.9.72.25,1876,TCP,2016-11-04 08:43:50
4,48,2,19.79875459894538,102.195.72.116,1816,42.219.158.169,22,TCP,2016-11-04 08:43:54
4,3191,5,21.371467497199774,42.219.158.169,22,216.203.202.109,52316,TCP,2016-11-04 08:43:58
15,4398,87,17.994731437414888,102.195.202.67,37073,42.219.158.169,51455,TCP,2016-11-04 08:44:13
17,4488,4,0.6946536682080477,42.219.158.169,23,102.170.132.53,55380,TCP,2016-11-04 08:44:30
13,4535,6,0.7320775205735117,42.219.158.169,22,137.195.202.143,57065,TCP,2016-11-04 08:44:43
6,2965,2,20.799532681703568,42.219.158.169,22,102.203.202.81,62998,TCP,2016-11-04 08:44:49
4,4543,124,0.7320226687006652,42.219.158.169,1497,102.195.144.32,53,TCP,2016-11-04 08:44:53
3,4502,60,20.52111978828907,88.195.21.65,80,42.219.158.169,23,UDP,2016-11-04 08:44:56
20,4515,44,19.36438050493598,42.219.158.169,22,102.195.202.33,56741,TCP,2016-11-04 08:45:16
4,4462,143,27.32273849844933,42.219.158.169,22,218.195.202.20,52351,TCP,2016-11-04 08:45:20
14,4470,24,20.203355535864826,42.219.158.169,22,216.9.202.26,26390,TCP,2016-11-04 08:45:34
26,4526,28,20.25867597386241,42.219.158.169,22,216.195.5.1,123,TCP,2016-11-04 08:46:00
4,4574,2,20.202863305807114,42.219.158.169,22,102.195.72.84,57137,TCP,2016-11-04 08:46:04
11,107,2,13.428749978542328,102.195.202.85,33557,42.219.158.169,22,TCP,2016-11-04 08:46:15
15,4517,20,20.228413291275498,102.195.202.79,45638,42.219.158.169,22,TCP,2016-11-04 08:46:30
18,3612,19,16.51317846402526,42.219.158.169,22,102.202.72.32,64957,TCP,2016-11-04 08:46:48
6,4466,2,22.355021584779024,102.236.202.34,53,42.219.158.169,43783,TCP,2016-11-04 08:46:54
17,4541,96,21.06554651632905,42.219.158.169,22,137.195.202.15,5061,TCP,2016-11-04 08:47:11
6,4545,2,0.6593922812025994,102.195.202.103,53945,42.219.158.169,22,TCP,2016-11-04 08:47:17
5,4507,10,19.218211166560646,42.219.158.169,1691,102.195.202.34,34297,UDP,2016-11-04 08:47:22
12,4509,65,15.51672226935625,42.219.158.169,22,102.195.72.130,18776,UDP,2016-11-04 08:47:34
24,31,12,0.6906755551462993,42.219.158.169,22,102.195.202.141,6902,TCP,2016-11-04 08:47:58
17,4200,4,20.693074408918623,102.203.202.90,12642,42.219.158.169,22,TCP,2016-11-04 08:48:15
4,2091,9,338.85943686962133,42.219.158.169,22,102.195.96.143,2579,TCP,2016-11-04 08:48:19
12,2469,198,0.6905745567055419,42.219.158.169,22,211.195.202.79,65437,TCP,2016-11-04 08:48:31
18,139,34,17.453951809555292,192.195.202.92,53,42.219.158.169,22,TCP,2016-11-04 08:48:49
21,4548,1147,10.455059733241796,102.195.202.45,18967,42.219.158.169,22,TCP,2016-11-04 08:49:10
4,4515,103,19.875746682286266,42.219.158.169,22,102.195.202.83,53,TCP,2016-11-04 08:49:14
13,4492,215,0.7353672806639224,42.219.158.169,25,102.195.202.53,123,TCP,2016-11-04 08:49:27
14,4533,2,21.07327209413052,42.219.158.169,22,216.195.202.49,123,TCP,2016-11-04 08:49:41
6,4506,2,21.57806483656168,42.219.158.169,22,102.195.202.80,123,TCP,2016-11-04 08:49:47
17,4473,8,20.9565973430872,102.195.202.55,16043,42.219.158.169,42482,TCP,2016-11-04 08:50:04
53,86,45,19.873756125569344,102.8.202.70,123,42.219.158.169,45330,TCP,2016-11-04 08:50:57
16,4517,14,0.7351736510172486,42.219.158.169,22,102.8.202.45,53,TCP,2016-11-04 08:51:13
13,2859,80,22.19593796879053,42.219.158.169,25,102.195.202.108,5027,TCP,2016-11-04 08:51:26
18,95,2,12.973461516201494,42.219.158.169,22,216.195.202.26,5403,TCP,2016-11-04 08:51:44
14,66,15,11.852650970220564,42.219.158.169,22,102.9.202.66,5406,TCP,2016-11-04 08:51:58
5,4509,22,13.088685270398855,42.219.158.169,22,102.195.202.74,123,TCP,2016-11-04 08:52:03
17,4435,3,20.618222985416647,42.219.158.169,22,102.195.72.86,123,UDP,2016-11-04 08:52:20
15,3501,130,20.204788953065872,42.219.158.169,22,102.195.202.54,3124,TCP,2016-11-04 08:52:35
5,4458,1,20.157133240252733,42.219.158.169,22,102.195.202.43,123,TCP,2016-11-04 08:52:40
4,4538,94,21.36125237122178,42.219.158.169,22,102.195.202.143,59456,TCP,2016-11-04 08:52:44
17,2427,32,0.6780508345691487,102.195.92.84,123,42.219.158.169,22,TCP,2016-11-04 08:53:01
2,4533,14,17.232956741005182,42.219.158.169,25,144.195.177.101,5084,TCP,2016-11-04 08:53:03
18,4533,24,20.590516112744808,102.195.5.63,60050,42.219.158.169,22,TCP,2016-11-04 08:53:21
5,4479,37,21.33608102425933,216.202.202.24,53950,42.219.158.169,55692,TCP,2016-11-04 08:53:26
21,2297,235,21.369297087192532,42.219.158.169,22,135.9.202.127,42967,TCP,2016-11-04 08:53:47
4,4504,21,22.080941397696733,42.219.158.169,22,227.235.202.96,43588,TCP,2016-11-04 08:53:51
15,4576,2,0.6971460477216169,42.219.158.169,22,102.203.72.145,1813,TCP,2016-11-04 08:54:06
4,2988,2,20.969034265726805,42.219.158.169,22,102.158.202.117,22021,TCP,2016-11-04 08:54:10
17,131,17,20.90504571050405,135.195.180.51,123,42.219.158.169,22,TCP,2016-11-04 08:54:27
