teDelta,byt,pkt,td,sa,sp,da,dp,pr,TS
4,27,13,0.8419676274061203,174.108.2.64,28285,42.219.153.193,80,TCP,2016-11-04 06:24:43
3,49,1,0.7983176226262003,174.155.2.140,6884,42.219.153.193,80,TCP,2016-11-04 06:24:46
3,136,2,0.7926642454694957,174.226.2.121,50887,42.219.153.193,80,TCP,2016-11-04 06:24:49
3,1228,14,0.8343562327791005,174.108.185.64,28226,42.219.153.193,80,TCP,2016-11-04 06:24:52
4,604,1,0.8386057738680393,174.108.2.64,28293,42.219.153.193,80,TCP,2016-11-04 06:24:56
4,46,1,0.8221502120140941,174.108.2.168,28760,42.219.153.193,80,TCP,2016-11-04 06:25:00
4,74,4,0.8017260453198105,174.109.2.146,7461,42.219.153.193,80,TCP,2016-11-04 06:25:04
4,252,15,0.8171130521222949,174.108.2.64,28311,42.219.153.193,80,TCP,2016-11-04 06:25:08
3,47,1,0.7964516447391361,42.219.153.193,80,28.108.2.162,28754,TCP,2016-11-04 06:25:11
3,81,1,0.8222251790575683,174.225.71.64,27996,42.219.153.193,80,TCP,2016-11-04 06:25:14
4,128,6,0.7891307368408889,174.108.3.64,28011,42.219.153.193,80,TCP,2016-11-04 06:25:18
4,774,1,0.7742997708264738,174.108.2.64,5033,42.219.153.193,80,TCP,2016-11-04 06:25:22
6,22,14,0.8036222804803401,124.108.2.65,27945,42.219.153.193,80,TCP,2016-11-04 06:25:28
4,3135,1,0.8090947056189179,42.219.153.193,80,174.108.234.64,28001,TCP,2016-11-04 06:25:32
3,3311,1,0.8072276290040463,42.219.153.193,80,159.108.2.64,28281,TCP,2016-11-04 06:25:35
3,44,5,0.8032721243798733,174.108.2.64,28295,42.219.153.193,80,TCP,2016-11-04 06:25:38
4,93,1,0.8085631749127059,42.219.153.193,80,174.108.3.64,28307,TCP,2016-11-04 06:25:42
3,42,3,0.8073939594905823,42.219.153.193,80,174.106.2.149,29486,TCP,2016-11-04 06:25:45
3,51,2,0.8624249249696732,155.108.2.64,7391,42.219.153.193,80,TCP,2016-11-04 06:25:48
4,3899,1,0.8180279543157667,174.108.2.64,27847,42.219.153.193,80,TCP,2016-11-04 06:25:52
3,47,8,0.79934535571374,174.108.2.64,7367,42.219.153.193,80,TCP,2016-11-04 06:25:55
4,156,4,0.8259273001458496,174.108.2.64,28224,42.219.153.193,80,TCP,2016-11-04 06:25:59
3,49,1,0.8434902951121329,174.108.2.64,28282,42.219.153.193,80,TCP,2016-11-04 06:26:02
4,144,4,0.8279652711935341,42.219.153.193,80,174.11.237.64,51378,TCP,2016-11-04 06:26:06
4,48,9,0.8077011806890368,174.108.2.189,30073,42.219.153.193,80,TCP,2016-11-04 06:26:10
3,46,9,0.7925690787378699,174.108.2.64,28286,42.219.153.193,80,TCP,2016-11-04 06:26:13
4,47,13,0.8036545661743729,42.219.153.193,80,174.108.2.64,29706,TCP,2016-11-04 06:26:17
4,180,1,0.8211397205013782,174.108.228.75,28255,42.219.153.193,80,TCP,2016-11-04 06:26:21
4,4433,2,0.7786521697416902,174.108.2.35,28275,42.219.153.193,80,TCP,2016-11-04 06:26:25
4,233,1,0.8119066036306322,42.219.153.193,80,174.108.2.64,7380,TCP,2016-11-04 06:26:29
4,45,4,0.7980780999641865,42.219.153.193,80,174.108.234.64,28233,TCP,2016-11-04 06:26:33
3,1385,1,0.7683704439550638,174.108.117.64,29638,42.219.153.193,80,TCP,2016-11-04 06:26:36
4,49,3,18.791609980165962,42.219.153.193,80,174.108.2.64,29641,TCP,2016-11-04 06:26:40
4,1451,13,0.8096555639058352,174.108.2.64,29081,42.219.153.193,80,TCP,2016-11-04 06:26:44
13,49,1,0.7731392607092857,174.108.2.166,31311,42.219.153.193,80,TCP,2016-11-04 06:26:57
4,7462,4,0.810064037097618,174.108.2.245,28251,42.219.153.193,80,TCP,2016-11-04 06:27:01
4,48,8,16.602960415184498,174.108.2.64,28300,42.219.153.193,80,TCP,2016-11-04 06:27:05
4,48,1,1.658211839385331,174.108.2.64,29701,42.219.153.193,80,TCP,2016-11-04 06:27:09
4,49,4,0.7874014237895608,174.108.2.64,59380,42.219.153.193,80,TCP,2016-11-04 06:27:13
4,3134,2,0.8250063126906753,42.219.153.193,80,174.108.2.64,28304,TCP,2016-11-04 06:27:17
20,1895,1,0.8217359916307032,174.50.2.64,28271,42.219.153.193,443,TCP,2016-11-04 06:27:37
4,69,1,0.8220506503712386,42.219.153.193,80,174.108.2.145,28276,TCP,2016-11-04 06:27:41
4,47,1,2.335201598703861,174.108.2.64,27935,42.219.153.193,80,TCP,2016-11-04 06:27:45
74,29,1,0.8048543769400567,174.108.2.64,28288,42.219.153.193,80,TCP,2016-11-04 06:28:59
4,47,2,0.7893621458206326,42.219.153.193,80,174.108.2.67,49682,TCP,2016-11-04 06:29:03
4,47,2,0.8005717894993722,42.219.153.193,80,174.108.2.212,28260,TCP,2016-11-04 06:29:07
4,10163,4,0.7797573208808899,174.108.2.64,3668,42.219.153.193,80,TCP,2016-11-04 06:29:11
3,108,1,0.79557697288692,174.108.2.64,6889,42.219.153.193,80,TCP,2016-11-04 06:29:14
3,674,3,0.7954999774228781,42.219.153.193,80,174.108.2.64,50838,TCP,2016-11-04 06:29:17
4,403,9,0.8297350681386888,42.219.153.193,80,174.252.2.86,29288,TCP,2016-11-04 06:29:21
4,51,3,0.8138439988251776,174.108.2.64,28273,42.219.153.193,80,TCP,2016-11-04 06:29:25
3,138,1,0.8268280879128724,159.108.2.64,28302,42.219.153.193,80,TCP,2016-11-04 06:29:28
4,47,2,0.848063115729019,42.219.153.193,80,174.108.2.194,4788,TCP,2016-11-04 06:29:32
32,4717,1,0.7947109218221158,174.108.86.64,28298,42.219.153.193,80,TCP,2016-11-04 06:30:04
4,27153,2,0.8193152407184243,42.219.153.193,80,174.109.2.137,28306,TCP,2016-11-04 06:30:08
3,47,10,0.7990135399159044,174.108.2.64,28234,42.219.153.193,80,TCP,2016-11-04 06:30:11
4,47,2,0.8084126492030919,42.219.153.193,80,174.108.2.64,7367,TCP,2016-11-04 06:30:15
3,198,3,0.801959651755169,174.108.2.64,30099,42.219.153.193,80,TCP,2016-11-04 06:30:18
4,12932,4,0.8358859999570996,174.108.2.167,28281,42.219.153.193,80,TCP,2016-11-04 06:30:22
3,371,2,0.8445579204708338,174.108.142.64,28250,42.219.153.193,80,TCP,2016-11-04 06:30:25
3,387,1,0.8149517700076103,174.108.2.122,28267,42.219.153.193,80,TCP,2016-11-04 06:30:28
3,5335,2,0.8160651193466038,42.219.153.193,80,174.108.234.64,29707,TCP,2016-11-04 06:30:31
3,48,1,18.313328694552183,174.139.35.64,28303,42.219.153.193,80,TCP,2016-11-04 06:30:34
3,47,1,0.8309589663986117,174.108.2.64,28254,42.219.153.193,80,TCP,2016-11-04 06:30:37
11,47,1,0.8043908828403801,66.108.2.234,28226,42.219.153.193,80,TCP,2016-11-04 06:30:48
4,8692,18,0.7911558612249792,174.108.2.64,30114,42.219.153.193,80,TCP,2016-11-04 06:30:52
3,1403,1,0.7955992855131626,174.108.2.64,49706,42.219.153.193,80,TCP,2016-11-04 06:30:55
3,118,2,0.7888629853259772,174.108.2.64,29282,42.219.153.193,80,TCP,2016-11-04 06:30:58
3,384,7,0.8498542110901326,174.108.2.64,28256,42.219.153.193,80,TCP,2016-11-04 06:31:01
3,47,1,0.8379940360318869,42.219.153.193,80,174.109.2.64,28228,TCP,2016-11-04 06:31:04
4,90,2,0.8078259285539389,174.108.2.64,44612,42.219.153.193,80,TCP,2016-11-04 06:31:08
4,1256,1,0.8180950612295419,174.108.2.64,58965,42.219.153.193,80,TCP,2016-11-04 06:31:12
3,126,14,0.7880787472240627,42.219.153.193,80,174.108.2.64,27927,TCP,2016-11-04 06:31:15
16,49,2,14.491435457020998,174.65.2.64,28307,42.219.153.193,80,TCP,2016-11-04 06:31:31
4,2446,10,0.8261081676464528,42.219.153.193,80,174.108.2.64,28282,TCP,2016-11-04 06:31:35
15,48,4,0.813697868026793,174.241.2.64,29659,42.219.153.193,80,TCP,2016-11-04 06:31:50
4,49,1,0.8256244738586247,174.108.2.135,30926,42.219.153.193,80,TCP,2016-11-04 06:31:54
4,48,2,16.587510611861944,174.108.2.64,29259,42.219.153.193,80,TCP,2016-11-04 06:31:58
26,407,4,0.7957562345545739,174.108.2.64,28295,42.219.153.193,80,TCP,2016-11-04 06:32:24
4,52,2,0.811932212440297,174.108.2.64,26134,42.219.153.193,80,TCP,2016-11-04 06:32:28
4,1742,3,0.7948027078527957,174.108.2.101,28261,42.219.153.193,80,TCP,2016-11-04 06:32:32
4,12181,1,0.7914504047948867,174.217.102.64,27491,42.219.153.193,80,TCP,2016-11-04 06:32:36
4,49,1,2.755474789068103,174.200.2.184,28241,42.219.153.193,80,TCP,2016-11-04 06:32:40
4,24,5,0.8260708109010011,174.108.2.65,30059,42.219.153.193,80,TCP,2016-11-04 06:32:44
3,49,1,21.56223774701357,174.108.2.207,28283,42.219.153.193,23,TCP,2016-11-04 06:32:47
10,48,1,0.7954919482581317,42.219.153.193,80,179.241.2.65,28289,TCP,2016-11-04 06:32:57
3,62,10,0.8305935126263648,42.219.153.193,80,174.108.2.64,28249,TCP,2016-11-04 06:33:00
4,72,2,23.085484229028225,42.219.153.193,80,54.108.2.64,28305,TCP,2016-11-04 06:33:04
4,48,4,0.8236738094128668,42.219.153.193,80,174.108.2.64,31239,TCP,2016-11-04 06:33:08
4,58,1,20.016164772212502,42.219.153.193,80,174.108.2.241,28256,TCP,2016-11-04 06:33:12
3,47,4,0.8136484252754599,174.108.2.64,29659,42.219.153.193,80,TCP,2016-11-04 06:33:15
16,88,6,0.8286057449877262,42.219.153.193,80,174.85.2.64,30056,TCP,2016-11-04 06:33:31
8,117772,1,0.861931680701673,42.219.153.193,80,174.108.2.64,28283,TCP,2016-11-04 06:33:39
4,46,5,0.8121975129470229,42.219.153.193,80,174.108.2.65,27946,TCP,2016-11-04 06:33:43
4,928,1,0.8342385843861848,174.108.2.147,53403,42.219.153.193,80,TCP,2016-11-04 06:33:47
4,29,5,0.8462655970361084,174.108.2.64,28248,42.219.153.193,80,TCP,2016-11-04 06:33:51
4,1781,5,0.799393868772313,174.108.2.65,28254,42.219.153.193,80,TCP,2016-11-04 06:33:55
4,979,10,0.8245783159509301,197.108.2.64,30108,42.219.153.193,80,TCP,2016-11-04 06:33:59
12,99,10,2.7195048071444035,124.108.2.94,28256,42.219.153.193,80,TCP,2016-11-04 06:34:11
4,146,1,0.8180945541244,174.108.2.64,29426,42.219.153.193,80,TCP,2016-11-04 06:34:15
78,49,3,0.7984007878694683,42.219.153.193,80,174.194.2.166,28323,TCP,2016-11-04 06:35:33
3,1888,1,0.8057795902714133,174.108.2.130,30107,42.219.153.193,80,TCP,2016-11-04 06:35:36
3,110,1,18.912406481802467,42.219.153.193,80,174.108.2.78,30105,TCP,2016-11-04 06:35:39
3,48,2,0.8385274261236191,42.219.153.193,80,174.217.2.64,28266,TCP,2016-11-04 06:35:42
4,2239,6,0.8068946299608797,42.219.153.193,80,174.108.2.38,28260,TCP,2016-11-04 06:35:46
4,48,2,0.7966183978132904,174.42.2.64,28259,42.219.153.193,80,TCP,2016-11-04 06:35:50
3,47,4,0.7993963197804987,42.219.153.193,80,174.108.238.122,27981,TCP,2016-11-04 06:35:53
3,9944,4,0.8107646873686463,174.108.2.64,40721,42.219.153.193,80,TCP,2016-11-04 06:35:56
4,50,1,0.8116039463784546,174.109.2.126,28280,42.219.153.193,80,TCP,2016-11-04 06:36:00
3,78,6,0.7915607001632452,174.79.2.185,30093,42.219.153.193,80,TCP,2016-11-04 06:36:03
4,298,1,0.8350173288490623,174.108.2.64,30118,42.219.153.193,80,TCP,2016-11-04 06:36:07
3,55,1,0.8068660630378872,42.219.153.193,80,174.108.2.64,40688,TCP,2016-11-04 06:36:10
4,256,14,13.363494336605072,174.108.2.64,37808,42.219.153.193,80,TCP,2016-11-04 06:36:14
3,72,3,0.837206079158932,174.108.2.93,31020,42.219.153.193,80,TCP,2016-11-04 06:36:17
3,7954,2,0.8264810589607805,184.108.2.98,29251,42.219.153.193,80,TCP,2016-11-04 06:36:20
4,154,1,19.516778446733948,174.109.2.64,28313,42.219.153.193,80,TCP,2016-11-04 06:36:24
4,47,5,15.289468847215176,174.108.2.64,28314,42.219.153.193,80,TCP,2016-11-04 06:36:28
3,47,1,0.8113533519208431,42.219.153.193,80,174.108.2.64,28275,TCP,2016-11-04 06:36:31
4,49,7,0.8179589880164713,174.108.2.64,28265,42.219.153.193,80,TCP,2016-11-04 06:36:35
3,2600,2,0.8315079077146947,174.108.2.64,28287,42.219.153.193,80,TCP,2016-11-04 06:36:38
4,1926,3,0.8139417856000364,42.219.153.193,80,174.108.2.64,30064,TCP,2016-11-04 06:36:42
3,49,16,2.741472094785422,42.219.153.193,80,174.109.3.64,28286,TCP,2016-11-04 06:36:45
4,49,1,0.7937092201318592,42.219.153.193,80,174.108.2.64,30052,TCP,2016-11-04 06:36:49
3,347,1,0.7776561307255179,42.219.153.193,80,174.108.2.64,27965,TCP,2016-11-04 06:36:52
4,131,1,0.8184302577283233,174.108.2.223,1031,42.219.153.193,80,TCP,2016-11-04 06:36:56
4,2339,1,0.8350902674719691,42.219.153.193,80,174.108.2.148,28316,TCP,2016-11-04 06:37:00
15,426,7,0.8192594591528177,174.108.2.191,28287,42.219.153.193,80,TCP,2016-11-04 06:37:15
3,48,9,0.8310971525497735,174.108.2.64,7406,42.219.153.193,80,TCP,2016-11-04 06:37:18
3,1283,2,0.8207205981016159,174.108.2.64,28277,42.219.153.193,80,TCP,2016-11-04 06:37:21
4,96,1,0.8088078531436622,42.219.153.193,80,174.108.2.213,28278,TCP,2016-11-04 06:37:25
3,47,1,0.796603184659034,174.108.30.111,28277,42.219.153.193,80,TCP,2016-11-04 06:37:28
4,85,3,0.7637200362514704,174.108.2.64,28259,42.219.153.193,80,TCP,2016-11-04 06:37:32
4,162,4,20.553839564323425,174.108.2.64,27991,42.219.153.193,80,TCP,2016-11-04 06:37:36
3,64,1,0.7871087396051735,174.111.2.64,28316,42.219.153.193,80,TCP,2016-11-04 06:37:39
4,100,2,0.8483156540896744,42.219.153.193,80,174.211.2.64,27938,TCP,2016-11-04 06:37:43
4,93,1,0.8315598859917372,42.219.153.193,80,174.108.2.190,59072,TCP,2016-11-04 06:37:47
3,47,3,0.8252940103411674,174.108.2.64,29643,42.219.153.193,80,TCP,2016-11-04 06:37:50
4,51,3,14.292327046394348,174.108.2.64,28297,42.219.153.193,80,TCP,2016-11-04 06:37:54
3,1411,6,0.8359074674081057,174.85.2.55,28228,42.219.153.193,80,TCP,2016-11-04 06:37:57
4,130,3,0.8243292428087443,174.108.2.117,28299,42.219.153.193,80,TCP,2016-11-04 06:38:01
3,475,12,0.8280110796913505,174.108.2.64,28260,42.219.153.193,80,TCP,2016-11-04 06:38:04
3,90,1,1.8657561130821705,174.108.2.197,6982,42.219.153.193,80,TCP,2016-11-04 06:38:07
3,47,11,0.8137485785409808,174.108.2.64,29281,42.219.153.193,80,TCP,2016-11-04 06:38:10
7,86,3,24.02274975925684,174.108.2.65,28262,42.219.153.193,80,TCP,2016-11-04 06:38:17
3,49,1,0.8344319604802877,174.108.2.64,28291,42.219.153.193,80,TCP,2016-11-04 06:38:20
4,74,16,0.813033475773409,42.219.153.193,80,174.108.2.94,28760,TCP,2016-11-04 06:38:24
3,85,3,0.8295851340517402,174.108.2.64,29500,42.219.153.193,80,TCP,2016-11-04 06:38:27
4,1492,2,2.6070792591199283,174.108.2.64,28257,42.219.153.193,80,TCP,2016-11-04 06:38:31
4,47,1,0.8059613874647766,174.108.2.64,30028,42.219.153.193,80,TCP,2016-11-04 06:38:35
3,44,1,15.823653403669596,174.108.2.64,28291,42.219.153.193,80,TCP,2016-11-04 06:38:38
48,54,3,0.8153490868862718,174.109.2.64,53,42.219.153.193,80,TCP,2016-11-04 06:39:26
17,46,9,0.7873339788056909,174.108.2.162,30058,42.219.153.193,80,TCP,2016-11-04 06:39:43
4,46,4,0.8092653464991599,174.108.2.64,28093,42.219.153.193,80,TCP,2016-11-04 06:39:47
4,85,5,0.821018353337422,42.219.153.193,80,174.108.2.64,28270,TCP,2016-11-04 06:39:51
4,445,1,0.8108073687180877,174.108.2.217,28270,42.219.153.193,80,TCP,2016-11-04 06:39:55
3,110,4,27.260103575885296,174.108.2.64,29738,42.219.153.193,80,TCP,2016-11-04 06:39:58
4,28710,1,0.8104051498230547,174.108.2.64,28307,42.219.153.193,80,TCP,2016-11-04 06:40:02
4,45,5,0.8122219385113567,42.219.153.193,80,174.108.2.64,28249,TCP,2016-11-04 06:40:06
4,3076,2,0.7991852795239538,174.108.2.64,28301,42.219.153.193,80,TCP,2016-11-04 06:40:10
3,205,5,0.8164147683419287,174.109.2.64,28227,42.219.153.193,80,TCP,2016-11-04 06:40:13
4,48,2,0.8009719799738377,174.108.3.64,29091,42.219.153.193,80,TCP,2016-11-04 06:40:17
3,1848,2,0.8536599506624043,174.108.2.64,28792,42.219.153.193,80,TCP,2016-11-04 06:40:20
3,1648,25,0.7910142098553479,105.183.2.111,7403,42.219.153.193,80,TCP,2016-11-04 06:40:23
13,107,1,0.8133676580619067,174.108.143.64,28232,42.219.153.193,80,TCP,2016-11-04 06:40:36
46,1516,1,0.8536705153528601,174.108.2.64,60636,42.219.153.193,80,TCP,2016-11-04 06:41:22
4,47,7,0.8009625140111893,174.108.2.42,28248,42.219.153.193,80,TCP,2016-11-04 06:41:26
5,109,5,0.7871689160820097,42.219.153.193,80,174.108.2.64,28241,TCP,2016-11-04 06:41:31
3,888,1,0.8069248027168214,174.108.234.64,28254,42.219.153.193,80,TCP,2016-11-04 06:41:34
4,48,4,0.7837173894513398,174.108.2.65,123,42.219.153.193,80,TCP,2016-11-04 06:41:38
3,4982,1,0.7740283005405217,42.219.153.193,80,174.108.2.64,28246,TCP,2016-11-04 06:41:41
9,48,4,0.8199481924530119,174.27.2.64,28322,42.219.153.193,80,TCP,2016-11-04 06:41:50
4,41,7,0.845278178807348,174.108.2.183,28271,42.219.153.193,80,TCP,2016-11-04 06:41:54
3,44,1,11.565889097750187,42.219.153.193,80,174.108.27.64,28230,TCP,2016-11-04 06:41:57
4,42,3,0.8092383854091167,174.108.2.64,7013,42.219.153.193,80,TCP,2016-11-04 06:42:01
3,97,4,0.8260176493786275,174.239.2.64,28295,42.219.153.193,80,TCP,2016-11-04 06:42:04
3,111,8,0.8253383820410818,174.64.234.64,30080,42.219.153.193,80,TCP,2016-11-04 06:42:07
3,72,1,0.8637322420254351,174.108.235.65,44042,42.219.153.193,80,TCP,2016-11-04 06:42:10
7,140,1,0.7936186173465103,174.108.2.177,28306,42.219.153.193,80,TCP,2016-11-04 06:42:17
4,48,2,0.8067113959696144,174.196.2.64,31142,42.219.153.193,80,TCP,2016-11-04 06:42:21
3,34,2,0.7679912983439863,42.219.153.193,80,174.108.2.64,28266,TCP,2016-11-04 06:42:24
6,38,7,0.7957551358267665,174.108.46.64,28308,42.219.153.193,80,TCP,2016-11-04 06:42:30
4,46,6,0.7919284359086305,174.108.53.64,28320,42.219.153.193,80,TCP,2016-11-04 06:42:34
3,48,1,0.8176051131449641,174.75.2.206,27977,42.219.153.193,5024,TCP,2016-11-04 06:42:37
4,45,1,0.8370694988407195,174.108.2.132,28001,42.219.153.193,80,TCP,2016-11-04 06:42:41
4,79,4,0.8380224339198321,42.219.153.193,80,174.108.2.64,28309,TCP,2016-11-04 06:42:45
3,469,1,0.8217132564168423,174.108.2.118,28282,42.219.153.193,80,TCP,2016-11-04 06:42:48
3,47,6,0.8226895183324814,174.108.2.64,28244,42.219.153.193,80,TCP,2016-11-04 06:42:51
3,3689,1,0.794999802717939,174.108.2.157,28265,42.219.153.193,80,TCP,2016-11-04 06:42:54
4,48,4,0.7810080111958086,42.219.153.193,80,174.108.2.252,28277,TCP,2016-11-04 06:42:58
4,2709,1,0.8311539483256638,42.219.153.193,80,174.108.2.64,27964,TCP,2016-11-04 06:43:02
3,8361,14,0.8215730418451129,133.108.2.68,28235,42.219.153.193,80,TCP,2016-11-04 06:43:05
4,117,11,0.8209040856454521,174.108.2.93,29309,42.219.153.193,80,TCP,2016-11-04 06:43:09
4,37,4,0.7846359258983284,174.144.2.64,28253,42.219.153.193,80,TCP,2016-11-04 06:43:13
4,77,3,0.8417865063529462,174.108.2.64,29636,42.219.153.193,80,TCP,2016-11-04 06:43:17
4,46,3,20.97089635580778,174.108.2.219,28315,42.219.153.193,80,TCP,2016-11-04 06:43:21
3,48,4,0.8270523974206299,42.219.153.193,80,174.108.2.6,26139,TCP,2016-11-04 06:43:24
4,1719,1,0.7856407547369599,174.108.2.64,28317,42.219.153.193,80,TCP,2016-11-04 06:43:28
4,72,7,7.351645231246947,174.108.2.64,28304,42.219.153.193,80,TCP,2016-11-04 06:43:32
17,133,1,0.8249326979275793,42.219.153.193,80,174.108.2.64,29432,TCP,2016-11-04 06:43:49
4,34,9,0.8216463185381144,42.219.153.193,53,174.108.2.207,28268,TCP,2016-11-04 06:43:53
4,47,4,0.8218436669558287,187.108.2.64,28247,42.219.153.193,80,TCP,2016-11-04 06:43:57
4,909,7,2.500783090945333,174.108.2.64,28266,42.219.153.193,80,TCP,2016-11-04 06:44:01
12,105,1,0.8366016943473369,174.108.2.209,28255,42.219.153.193,80,TCP,2016-11-04 06:44:13
4,12432,1,0.8352823758032173,174.108.2.45,28230,42.219.153.193,80,TCP,2016-11-04 06:44:17
3,45,7,0.8241266543045641,174.108.2.64,27972,42.219.153.193,3269,TCP,2016-11-04 06:44:20
6,1834,1,0.8363203355111182,174.108.2.64,29273,42.219.153.193,80,TCP,2016-11-04 06:44:26
4,104,11,4.281119202263653,174.108.7.23,28251,42.219.153.193,80,TCP,2016-11-04 06:44:30
7,46,8,2.705979974940419,174.108.2.97,28256,42.219.153.193,80,TCP,2016-11-04 06:44:37
21,48,8,27.211762256920338,174.108.2.64,28772,42.219.153.193,80,TCP,2016-11-04 06:44:58
4,48,1,0.8304800901096314,174.108.2.64,27981,42.219.153.193,80,TCP,2016-11-04 06:45:02
4,55413,16,0.8248214728664607,174.108.2.64,43451,42.219.153.193,80,TCP,2016-11-04 06:45:06
4,181,16,0.7987618467304856,174.108.2.133,59768,42.219.153.193,80,TCP,2016-11-04 06:45:10
4,1120,6,0.8046311661601067,42.219.153.193,80,174.108.2.64,28265,TCP,2016-11-04 06:45:14
16,48,2,0.7819049111567438,174.108.2.64,28814,42.219.153.193,80,TCP,2016-11-04 06:45:30
3,51,4,0.8371382115874441,174.108.234.65,58365,42.219.153.193,80,TCP,2016-11-04 06:45:33
3,47,4,0.8194166617468001,42.219.153.193,80,174.108.2.64,44591,TCP,2016-11-04 06:45:36
4,88,15,0.8005416167434305,42.219.153.193,80,128.108.2.64,7019,TCP,2016-11-04 06:45:40
4,49,14,0.8013876371551305,174.108.2.64,28292,42.219.153.193,80,TCP,2016-11-04 06:45:44
3,49,1,0.8190478272736073,174.108.2.64,28245,42.219.153.193,80,TCP,2016-11-04 06:45:47
4,4499,1,0.7935177034232765,174.108.2.64,28313,42.219.153.193,80,TCP,2016-11-04 06:45:51
4,29079,1,0.8302599219605327,42.219.153.193,80,174.109.2.64,28306,TCP,2016-11-04 06:45:55
12,45,1,18.595143925398585,42.219.153.193,80,174.109.30.64,28264,TCP,2016-11-04 06:46:07
4,1727,1,0.8233221319969743,42.219.153.193,80,174.108.2.201,55770,TCP,2016-11-04 06:46:11
4,132,1,0.8118903762660921,42.219.153.193,80,174.108.2.64,27787,TCP,2016-11-04 06:46:15
9,67,1,0.8111872749868779,174.108.2.64,123,42.219.153.193,80,TCP,2016-11-04 06:46:24
3,28,4,0.8281077677384019,42.219.153.193,80,174.108.2.143,30101,TCP,2016-11-04 06:46:27
21,48,4,0.8086988255381584,174.108.2.64,6930,42.219.153.193,80,TCP,2016-11-04 06:46:48
4,893,1,0.7367086582817137,174.108.2.64,28264,42.219.153.193,80,TCP,2016-11-04 06:46:52
4,46,1,0.8265223880298436,42.219.153.193,80,174.108.2.64,27942,TCP,2016-11-04 06:46:56
4,29,7,0.7878266314510256,174.108.2.64,30116,42.219.153.193,80,TCP,2016-11-04 06:47:00
3,49,4,20.951710201799873,42.219.153.193,80,174.108.2.104,28261,TCP,2016-11-04 06:47:03
3,106,2,0.8298445183318108,42.219.153.193,80,174.108.2.64,57971,TCP,2016-11-04 06:47:06
4,64037,7,0.8444872638210654,174.108.3.64,28232,42.219.153.193,3253,TCP,2016-11-04 06:47:10
4,47,1,0.8062516206409782,42.219.153.193,80,174.108.2.147,29303,TCP,2016-11-04 06:47:14
3,50,1,2.5324888257309794,174.108.2.64,45318,42.219.153.193,80,TCP,2016-11-04 06:47:17
3,47,1,2.638087893370539,174.108.2.64,28226,42.219.153.193,80,TCP,2016-11-04 06:47:20
3,843,1,0.8070497196167707,174.108.2.64,28255,42.219.153.193,80,TCP,2016-11-04 06:47:23
4,2226,1,0.825079504866153,42.219.153.193,80,174.108.2.64,28277,TCP,2016-11-04 06:47:27
4,292,1,0.8089748597703874,42.219.153.193,80,174.108.127.64,28235,TCP,2016-11-04 06:47:31
12,91,1,0.8005542943719774,154.108.2.64,41309,42.219.153.193,80,TCP,2016-11-04 06:47:43
3,45,4,0.7811090941540897,174.108.2.64,30058,42.219.153.193,80,TCP,2016-11-04 06:47:46
4,7140,6,0.8041752786375582,42.219.153.193,80,63.108.2.94,28286,TCP,2016-11-04 06:47:50
4,107,1,0.8508653787430376,174.108.2.64,28769,42.219.153.193,80,TCP,2016-11-04 06:47:54
4,126,1,28.017553679645058,42.219.153.193,80,174.108.2.64,28289,TCP,2016-11-04 06:47:58
4,4586,1,0.8058263284619898,42.219.153.193,80,174.108.2.64,27831,TCP,2016-11-04 06:48:02
4,70,11,0.8318541760090739,57.108.2.64,28291,42.219.153.193,80,TCP,2016-11-04 06:48:06
20,1114,1,0.8259134392719716,174.108.2.64,30026,42.219.153.193,80,TCP,2016-11-04 06:48:26
3,49,1,0.8258390638511628,174.108.2.64,27960,42.219.153.193,80,TCP,2016-11-04 06:48:29
4,46,3,0.7957916473969817,124.108.2.22,30115,42.219.153.193,80,TCP,2016-11-04 06:48:33
3,45,7,0.8003386901691556,174.108.2.64,28282,42.219.153.193,80,TCP,2016-11-04 06:48:36
4,45,1,0.8116556711029261,174.108.2.64,28238,42.219.153.193,80,TCP,2016-11-04 06:48:40
4,47,4,0.7942693177610636,174.92.2.64,28229,42.219.153.193,80,TCP,2016-11-04 06:48:44
3,46,18,5.407805744558573,42.219.153.193,80,174.108.2.64,56150,TCP,2016-11-04 06:48:47
3,45,1,0.8297838347498327,42.219.153.193,23,174.108.2.203,30046,TCP,2016-11-04 06:48:50
4,6967,1,0.8378536524251103,174.108.2.64,28243,42.219.153.193,80,TCP,2016-11-04 06:48:54
16,2366,1,0.794984505046159,174.108.2.64,30035,42.219.153.193,80,TCP,2016-11-04 06:49:10
3,271,2,0.8275673626922071,174.108.2.64,28287,42.219.153.193,80,TCP,2016-11-04 06:49:13
3,231,1,0.8214293620549142,42.219.153.193,80,132.108.2.122,28013,TCP,2016-11-04 06:49:16
3,182,3,0.7861694118473679,42.219.153.193,80,174.108.2.64,28316,TCP,2016-11-04 06:49:19
4,348,7,0.7770572395529598,174.108.2.251,28233,42.219.153.193,80,TCP,2016-11-04 06:49:23
4,6194,5,0.8206845936365426,174.108.2.64,28266,42.219.153.193,80,TCP,2016-11-04 06:49:27
4,75,9,0.7946979061234742,42.219.153.193,80,174.108.2.64,30093,TCP,2016-11-04 06:49:31
11,109,6,3.008974283002317,42.219.153.193,80,174.108.150.68,28317,TCP,2016-11-04 06:49:42
