teDelta,byt,pkt,td,sa,sp,da,dp,pr,TS
3,980,8,0.8189229103736579,231.105.97.204,771,42.219.156.194,0,TCP,2016-11-04 07:26:55
3,993,8,0.8349466721992941,42.219.156.194,38728,231.8.97.204,25,TCP,2016-11-04 07:26:58
22,443,8,0.779328309930861,183.188.202.204,25,42.219.156.194,0,TCP,2016-11-04 07:27:20
23,1721,8,0.7987478168215603,42.219.156.194,0,25.9.33.204,25,TCP,2016-11-04 07:27:43
3,968,8,0.8046108819544315,200.60.148.204,25,42.219.156.194,41117,TCP,2016-11-04 07:27:46
8,980,8,0.8282006524968892,222.10.162.94,771,42.219.156.194,0,TCP,2016-11-04 07:27:54
3,999,8,0.7851822471711785,231.126.132.204,80,42.219.156.194,0,TCP,2016-11-04 07:27:57
2,39,8,0.7909773602150381,189.65.197.204,25,42.219.156.194,35090,TCP,2016-11-04 07:27:59
29,965,8,0.8089422360062599,127.10.97.204,25,42.219.156.194,0,TCP,2016-11-04 07:28:28
3,955,8,0.8010339313186705,65.49.97.82,25,42.219.156.194,41300,TCP,2016-11-04 07:28:31
48,41,8,0.8037040934432298,123.101.45.204,771,42.219.156.194,0,TCP,2016-11-04 07:29:19
3,956,8,0.7885009967721999,217.57.139.207,771,42.219.156.194,0,TCP,2016-11-04 07:29:22
3,973,8,0.7932353303767741,231.213.38.204,771,42.219.156.194,56193,TCP,2016-11-04 07:29:25
29,990,9,0.7969173362944275,127.75.34.204,25,42.219.156.194,41906,TCP,2016-11-04 07:29:54
3,975,8,0.8169417351018637,231.61.97.204,771,42.219.156.194,38721,TCP,2016-11-04 07:29:57
4,964,37,0.8270773300901055,231.186.206.93,48348,42.219.156.194,33256,TCP,2016-11-04 07:30:01
3,1460,5,0.785375454230234,123.28.111.204,771,42.219.156.194,0,TCP,2016-11-04 07:30:04
3,949,8,0.8095537202898413,192.12.241.204,771,42.219.156.194,69,TCP,2016-11-04 07:30:07
3,970,8,0.812528483569622,231.10.97.204,25,42.219.156.194,42174,TCP,2016-11-04 07:30:10
3,41,9,0.8118345101829618,153.47.164.63,771,42.219.156.194,40843,TCP,2016-11-04 07:30:13
74,1787,8,0.7984083099290729,231.5.101.71,771,42.219.156.194,4079,TCP,2016-11-04 07:31:27
4,965,8,0.7966039453167468,164.195.160.141,25,42.219.156.194,0,TCP,2016-11-04 07:31:31
14,969,8,0.8177115207072347,170.2.180.85,771,42.219.156.194,0,TCP,2016-11-04 07:31:45
4,1996,8,0.7726717097684741,8.7.97.204,25,42.219.156.194,0,TCP,2016-11-04 07:31:49
4,649,8,0.8241091591771692,206.88.60.204,771,42.219.156.194,0,TCP,2016-11-04 07:31:53
3,975,8,0.8098705764859915,231.67.163.204,25,42.219.156.194,41087,TCP,2016-11-04 07:31:56
4,983,8,0.7663956074975431,210.89.184.248,771,42.219.156.194,33997,TCP,2016-11-04 07:32:00
57,970,36,0.8082808018662035,87.72.97.204,25,42.219.156.194,0,TCP,2016-11-04 07:32:57
4,989,8,0.8330167990643531,42.219.156.194,0,231.56.237.204,25,TCP,2016-11-04 07:33:01
4,985,9,0.8010494825430214,232.230.97.107,25,42.219.156.194,0,TCP,2016-11-04 07:33:05
4,979,8,0.7811739190947264,155.6.201.204,771,42.219.156.194,0,TCP,2016-11-04 07:33:09
12,994,8,0.8329746248200536,42.219.156.194,33184,14.230.25.204,25,TCP,2016-11-04 07:33:21
4,1703,8,0.8281002456787974,126.178.97.204,25,42.219.156.194,45000,TCP,2016-11-04 07:33:25
4,1870,9,3.0146893579512835,231.85.40.204,771,42.219.156.194,41502,TCP,2016-11-04 07:33:29
17,745,8,0.7871105989906937,231.21.38.191,771,42.219.156.194,51380,TCP,2016-11-04 07:33:46
3,959,8,2.238248842768371,231.5.206.140,771,42.219.156.194,0,TCP,2016-11-04 07:33:49
5,997,8,0.7971667475067079,42.219.156.194,33101,93.10.198.204,771,TCP,2016-11-04 07:33:54
3,1019,8,0.8156729580368847,231.55.4.129,771,42.219.156.194,0,TCP,2016-11-04 07:33:57
8,1685,8,0.8045293225441128,140.87.97.204,771,42.219.156.194,0,TCP,2016-11-04 07:34:05
3,1816,8,0.8083933792077005,42.219.156.194,0,119.94.97.203,25,TCP,2016-11-04 07:34:08
4,24139,8,0.8313982039690018,42.219.156.194,33227,231.7.96.204,771,TCP,2016-11-04 07:34:12
3,1807,8,0.7829803966451436,231.67.200.204,25,42.219.156.194,0,TCP,2016-11-04 07:34:15
3,981,8,0.8394471458159387,75.106.6.129,25,42.219.156.194,57992,TCP,2016-11-04 07:34:18
4,959,7,0.8559027921874076,149.208.91.54,25,42.219.156.194,0,TCP,2016-11-04 07:34:22
10,976,8,0.8369661339093001,208.211.153.204,771,42.219.156.194,41623,TCP,2016-11-04 07:34:32
2,1003,7,0.7947755777277052,231.202.199.204,771,42.219.156.194,0,TCP,2016-11-04 07:34:34
3,682,8,0.7819566358812153,177.9.182.204,25,42.219.156.194,0,TCP,2016-11-04 07:34:37
54,986,7,0.8376754894852638,229.10.209.34,771,42.219.156.194,41321,TCP,2016-11-04 07:35:31
27,973,9,0.7967483857646585,42.219.156.194,0,211.29.95.204,771,TCP,2016-11-04 07:35:58
4,38,9,0.7933649802580476,42.219.156.194,49292,231.10.97.121,771,TCP,2016-11-04 07:36:02
4,1016,8,0.7663630682509392,231.122.249.204,25,42.219.156.194,38658,TCP,2016-11-04 07:36:06
3,983,8,0.8092052545398474,231.15.165.204,771,42.219.156.194,56204,TCP,2016-11-04 07:36:09
3,4885,8,0.8079748484306037,42.219.156.194,46664,231.9.168.204,25,TCP,2016-11-04 07:36:12
7,971,7,0.818667413899675,123.7.16.84,771,42.219.156.194,40707,TCP,2016-11-04 07:36:19
38,965,9,0.808156645623967,231.202.97.204,25,42.219.156.194,25,TCP,2016-11-04 07:36:57
18,992,7,0.8285782767925411,231.191.97.204,771,42.219.156.194,0,TCP,2016-11-04 07:37:15
4,981,8,0.8292101297993213,124.202.97.227,771,42.219.156.194,0,TCP,2016-11-04 07:37:19
3,1866,8,0.8091956195421517,42.219.156.194,47675,213.112.97.175,25,TCP,2016-11-04 07:37:22
4,962,8,0.8096196439582855,66.13.200.204,771,42.219.156.194,41746,TCP,2016-11-04 07:37:26
4,955,8,0.7758759381249547,231.66.97.204,771,42.219.156.194,0,TCP,2016-11-04 07:37:30
4,1033,9,0.8146885824389756,231.6.151.154,771,42.219.156.194,0,TCP,2016-11-04 07:37:34
4,983,5,0.8220850490033627,42.219.156.194,0,231.149.160.204,25,TCP,2016-11-04 07:37:38
4,985,9,0.8356060779187828,231.36.163.208,161,42.219.156.194,0,TCP,2016-11-04 07:37:42
3,965,9,0.8032098349649459,184.204.25.123,25,42.219.156.194,41080,TCP,2016-11-04 07:37:45
9,1780,9,0.8223058932926506,109.201.192.204,25,42.219.156.194,33826,TCP,2016-11-04 07:37:54
7,1974,8,0.820946175372228,231.148.179.203,771,42.219.156.194,41603,TCP,2016-11-04 07:38:01
18,1004,8,0.8243368493858725,80.75.97.237,771,42.219.156.194,40886,TCP,2016-11-04 07:38:19
27,975,8,0.7910672868601978,210.206.27.204,771,42.219.156.194,56200,TCP,2016-11-04 07:38:46
19,1486,8,0.8067415687255561,231.81.198.204,771,42.219.156.194,41299,TCP,2016-11-04 07:39:05
4,964,8,0.7925877571105957,25.24.12.204,771,42.219.156.194,34400,TCP,2016-11-04 07:39:09
3,957,8,0.8093388767447323,214.29.184.204,25,42.219.156.194,0,TCP,2016-11-04 07:39:12
69,988,8,0.8145503962878138,145.97.97.144,771,42.219.156.194,0,TCP,2016-11-04 07:40:21
3,974,8,0.8005919046700001,217.56.178.204,771,42.219.156.194,0,TCP,2016-11-04 07:40:24
3,1000,9,0.8664810054469854,231.89.32.204,771,42.219.156.194,0,TCP,2016-11-04 07:40:27
4,978,8,0.850382530130446,232.228.205.11,771,42.219.156.194,0,TCP,2016-11-04 07:40:31
4,996,7,0.8383247531019151,42.219.156.194,0,127.64.238.204,25,TCP,2016-11-04 07:40:35
3,946,8,0.8065249503124505,231.59.40.204,771,42.219.156.194,41397,TCP,2016-11-04 07:40:38
4,942,8,0.7688985094428062,233.10.105.204,25,42.219.156.194,55553,TCP,2016-11-04 07:40:42
20,980,8,0.7996848626062274,107.11.175.46,25,42.219.156.194,41509,TCP,2016-11-04 07:41:02
20,951,8,0.8324449534993619,106.202.17.204,25,42.219.156.194,34300,TCP,2016-11-04 07:41:22
4,1795,9,0.8085523566696793,160.73.13.97,771,42.219.156.194,41490,TCP,2016-11-04 07:41:26
13,988,7,0.7911038829479367,232.221.108.204,25,42.219.156.194,50799,TCP,2016-11-04 07:41:39
27,965,7,0.8013976947404444,232.26.151.204,771,42.219.156.194,33270,TCP,2016-11-04 07:42:06
4,936,9,0.7523121144622564,73.81.129.163,25,42.219.156.194,41052,TCP,2016-11-04 07:42:10
4,973,8,0.8339301799423993,170.126.248.204,25,42.219.156.194,0,TCP,2016-11-04 07:42:14
19,1010,8,0.8087777649052441,218.226.97.204,771,42.219.156.194,41277,TCP,2016-11-04 07:42:33
3,949,8,0.8238496903795749,148.12.115.54,25,42.219.156.194,0,TCP,2016-11-04 07:42:36
4,941,7,0.8272946246434003,42.219.156.194,41273,231.66.25.204,25,TCP,2016-11-04 07:42:40
52,950,8,0.8120359154418111,42.219.156.194,0,231.94.28.204,25,TCP,2016-11-04 07:43:32
3,959,8,0.7854284467175603,198.42.33.204,25,42.219.156.194,0,TCP,2016-11-04 07:43:35
3,967,8,0.82190882996656,97.5.97.204,25,42.219.156.194,0,TCP,2016-11-04 07:43:38
3,979,8,0.7972859172150493,126.5.124.204,25,42.219.156.194,0,TCP,2016-11-04 07:43:41
4,969,8,0.8019040392246097,231.10.52.111,25,42.219.156.194,0,TCP,2016-11-04 07:43:45
3,1573,7,0.8092992380261421,204.8.37.121,771,42.219.156.194,41289,TCP,2016-11-04 07:43:48
34,944,9,0.8289914829656482,103.9.120.204,25,42.219.156.194,33235,TCP,2016-11-04 07:44:22
3,976,8,0.8072572946548462,231.6.236.1,771,42.219.156.194,45485,TCP,2016-11-04 07:44:25
3,968,9,0.8078430010937154,159.78.127.204,771,42.219.156.194,47657,TCP,2016-11-04 07:44:28
3,988,8,0.8325900700874627,231.120.20.204,25,42.219.156.194,34244,TCP,2016-11-04 07:44:31
5,951,9,0.8372061636764556,231.248.171.204,771,42.219.156.194,0,TCP,2016-11-04 07:44:36
21,970,9,0.8022875797469169,135.69.139.232,25,42.219.156.194,0,TCP,2016-11-04 07:44:57
24,996,9,0.8323197830468416,128.223.97.204,25,42.219.156.194,35181,TCP,2016-11-04 07:45:21
3,988,7,0.8504272399004549,232.46.43.58,25,42.219.156.194,0,TCP,2016-11-04 07:45:24
4,738,5,0.8126767273060977,108.89.209.204,25,42.219.156.194,0,TCP,2016-11-04 07:45:28
3,993,8,0.7963925669901073,47.195.96.169,25,42.219.156.194,0,TCP,2016-11-04 07:45:31
3,959,8,0.8064317274838686,232.84.10.204,25,42.219.156.194,50779,TCP,2016-11-04 07:45:34
3,729,7,0.8163042194209993,207.240.125.204,25,42.219.156.194,0,TCP,2016-11-04 07:45:37
7,962,8,0.8280734536238015,173.11.95.204,25,42.219.156.194,0,TCP,2016-11-04 07:45:44
3,966,7,0.8140925648622215,223.221.97.204,25,42.219.156.194,33863,TCP,2016-11-04 07:45:47
4,777,8,0.8149467834737152,231.31.97.204,771,42.219.156.194,0,TCP,2016-11-04 07:45:51
26,996,8,0.8097063589375466,155.204.145.204,771,42.219.156.194,0,TCP,2016-11-04 07:46:17
73,2110,9,0.7980175854172558,42.219.156.194,0,231.218.53.204,771,TCP,2016-11-04 07:47:30
3,962,9,0.8122620843350887,231.48.161.204,771,42.219.156.194,0,TCP,2016-11-04 07:47:33
23,963,7,0.8227593298070133,203.213.97.204,46110,42.219.156.194,0,TCP,2016-11-04 07:47:56
3,584,8,0.8433363041840494,117.201.147.159,771,42.219.156.194,48025,TCP,2016-11-04 07:47:59
3,935,8,0.8503419617190957,208.10.97.219,771,42.219.156.194,41116,TCP,2016-11-04 07:48:02
109,1006,8,0.7849465277977288,143.12.172.204,25,42.219.156.194,0,TCP,2016-11-04 07:49:51
3,998,8,0.8158628689125179,112.86.97.204,771,42.219.156.194,41218,TCP,2016-11-04 07:49:54
16,39,9,0.8114858753979206,225.90.135.130,771,42.219.156.194,623,TCP,2016-11-04 07:50:10
3,1961,8,0.8192375691141933,242.39.121.204,25,42.219.156.194,34381,TCP,2016-11-04 07:50:13
85,995,8,0.7827385074924678,37.204.97.79,771,42.219.156.194,69,TCP,2016-11-04 07:51:38
4,41,7,2.3014726834371686,122.240.191.32,771,42.219.156.194,0,TCP,2016-11-04 07:51:42
4,46,8,0.8101739098783582,231.202.155.144,25,42.219.156.194,0,TCP,2016-11-04 07:51:46
19,989,7,0.7894667785149068,42.219.156.194,42108,167.29.123.204,25,TCP,2016-11-04 07:52:05
3,1748,8,0.8184320325963199,61.101.15.204,771,42.219.156.194,54574,TCP,2016-11-04 07:52:08
4,43,7,0.8251384135801345,135.30.198.109,771,42.219.156.194,34067,TCP,2016-11-04 07:52:12
4,977,9,0.8200288221705705,226.247.72.204,771,42.219.156.194,0,TCP,2016-11-04 07:52:16
3,1667,8,0.797366039827466,221.10.143.204,771,42.219.156.194,50781,TCP,2016-11-04 07:52:19
4,997,7,0.8120783432386816,232.215.13.204,25,42.219.156.194,41286,TCP,2016-11-04 07:52:23
3,986,9,0.7852059120777994,97.11.73.204,771,42.219.156.194,69,TCP,2016-11-04 07:52:26
17,964,9,0.7984658663626759,216.72.95.60,25,42.219.156.194,41332,TCP,2016-11-04 07:52:43
4,444,8,0.8119717666413635,143.245.97.83,25,42.219.156.194,41186,TCP,2016-11-04 07:52:47
4,45,8,0.8081907061859965,108.8.199.204,771,42.219.156.194,33315,TCP,2016-11-04 07:52:51
3,990,42,0.8159440902527422,42.219.156.194,0,189.38.97.204,25,TCP,2016-11-04 07:52:54
4,701,8,0.8159373288508505,231.104.84.204,771,42.219.156.194,41616,TCP,2016-11-04 07:52:58
4,1169,8,0.778820697683841,231.226.156.113,25,42.219.156.194,69,TCP,2016-11-04 07:53:02
3,962,9,0.8095113770104945,231.8.95.204,771,42.219.156.194,33099,TCP,2016-11-04 07:53:05
24,38,8,0.8171015577390791,140.188.115.81,771,42.219.156.194,0,TCP,2016-11-04 07:53:29
17,46,8,0.8216535025276244,42.219.156.194,0,15.6.97.97,25,TCP,2016-11-04 07:53:46
4,961,8,0.8040096242912114,231.219.116.120,771,42.219.156.194,49390,TCP,2016-11-04 07:53:50
3,410,8,0.7690437105484307,70.139.97.204,25,42.219.156.194,0,TCP,2016-11-04 07:53:53
3,5877,9,0.8375688283704221,231.87.97.204,25,42.219.156.194,0,TCP,2016-11-04 07:53:56
9,961,9,0.7710601296275854,231.92.15.204,771,42.219.156.194,0,TCP,2016-11-04 07:54:05
4,974,8,0.7995026428252459,165.226.41.204,25,42.219.156.194,0,TCP,2016-11-04 07:54:09
4,941,8,0.8349667028523982,231.108.96.204,771,42.219.156.194,34147,TCP,2016-11-04 07:54:13
25,954,8,0.8315257409121841,231.137.139.69,771,42.219.156.194,0,TCP,2016-11-04 07:54:38
3,1002,8,0.7580885491333902,42.219.156.194,0,231.4.37.204,25,TCP,2016-11-04 07:54:41
8,1598,7,0.7848438390064985,42.219.156.194,41822,113.104.97.204,771,TCP,2016-11-04 07:54:49
4,501,8,0.808268039720133,231.7.178.34,25,42.219.156.194,0,TCP,2016-11-04 07:54:53
3,970,8,0.7809547651559114,127.98.97.204,25,42.219.156.194,0,TCP,2016-11-04 07:54:56
13,983,8,0.7956331770401448,34.202.166.131,25,42.219.156.194,0,TCP,2016-11-04 07:55:09
25,40,8,0.8303327760659158,37.50.119.204,25,42.219.156.194,41079,TCP,2016-11-04 07:55:34
3,974,8,0.8031267542392015,232.98.197.108,771,42.219.156.194,35052,TCP,2016-11-04 07:55:37
3,969,8,0.8308091168291867,18.47.97.204,771,42.219.156.194,37570,TCP,2016-11-04 07:55:40
4,1009,8,0.8424732957500964,207.221.97.50,771,42.219.156.194,49235,TCP,2016-11-04 07:55:44
4,1937,8,0.7887226862367243,42.219.156.194,41031,231.12.230.204,771,TCP,2016-11-04 07:55:48
17,962,7,0.7842786703258753,231.29.123.87,771,42.219.156.194,0,TCP,2016-11-04 07:56:05
26,1844,9,0.7832942102104425,226.106.174.204,771,42.219.156.194,41463,TCP,2016-11-04 07:56:31
3,1660,7,0.8202393553219736,159.66.36.204,25,42.219.156.194,0,TCP,2016-11-04 07:56:34
22,964,8,0.7975135229062289,192.202.52.59,25,42.219.156.194,39115,TCP,2016-11-04 07:56:56
3,980,8,0.810976741835475,42.219.156.194,0,137.56.97.204,25,TCP,2016-11-04 07:56:59
22,978,8,0.7555595312733203,33.230.223.155,25,42.219.156.194,0,TCP,2016-11-04 07:57:21
4,1003,9,0.798116470919922,76.5.173.89,771,42.219.156.194,41233,TCP,2016-11-04 07:57:25
3,998,11,0.8312148854602128,84.106.99.204,25,42.219.156.194,35101,TCP,2016-11-04 07:57:28
14,9355,8,0.7732086495961994,123.88.87.185,771,42.219.156.194,0,TCP,2016-11-04 07:57:42
15,969,8,0.7981303317938,136.121.17.216,771,42.219.156.194,33198,TCP,2016-11-04 07:57:57
17,970,8,0.8332762678619474,203.212.193.191,25,42.219.156.194,45381,TCP,2016-11-04 07:58:14
16,49,8,0.8173655904829502,231.171.67.204,25,42.219.156.194,40790,TCP,2016-11-04 07:58:30
3,1003,8,0.7991648262832314,231.124.97.179,25,42.219.156.194,0,TCP,2016-11-04 07:58:33
4,938,7,0.8384104538708925,109.9.132.136,771,42.219.156.194,0,TCP,2016-11-04 07:58:37
3,526,8,0.8257946921512485,38.221.159.204,25,42.219.156.194,47656,TCP,2016-11-04 07:58:40
3,2086,9,0.8188252926338464,98.6.17.74,25,42.219.156.194,0,TCP,2016-11-04 07:58:43
44,963,8,0.7981712382752448,140.44.17.204,771,42.219.156.194,0,TCP,2016-11-04 07:59:27
20,988,8,0.787919516209513,42.219.156.194,41122,159.114.167.204,771,TCP,2016-11-04 07:59:47
3,1623,7,0.7881358810700476,224.9.140.204,25,42.219.156.194,0,TCP,2016-11-04 07:59:50
4,957,8,0.7740794336423278,82.126.71.208,25,42.219.156.194,41686,TCP,2016-11-04 07:59:54
4,970,8,0.8267679114360362,160.213.161.64,25,42.219.156.194,0,TCP,2016-11-04 07:59:58
3,982,9,0.8082269642036408,42.219.156.194,0,229.8.37.204,771,TCP,2016-11-04 08:00:01
4,40,8,0.8088599159382284,223.50.49.204,25,42.219.156.194,0,TCP,2016-11-04 08:00:05
20,983,8,0.7949336254969239,119.239.70.204,771,42.219.156.194,40319,TCP,2016-11-04 08:00:25
19,971,8,0.8288050373084843,62.7.138.142,25,42.219.156.194,42046,TCP,2016-11-04 08:00:44
11,980,9,0.8338795539457351,42.219.156.194,53366,87.8.178.84,771,TCP,2016-11-04 08:00:55
19,953,8,0.7811847373377532,102.5.97.204,25,42.219.156.194,41759,TCP,2016-11-04 08:01:14
4,43,7,0.7963986522518098,231.191.182.204,25,42.219.156.194,0,TCP,2016-11-04 08:01:18
15,991,8,0.7770629867445678,236.94.193.112,443,42.219.156.194,0,TCP,2016-11-04 08:01:33
4,975,8,0.8141260338015854,212.8.202.204,771,42.219.156.194,53344,TCP,2016-11-04 08:01:37
20,961,10,0.7921214739326388,231.168.193.204,25,42.219.156.194,0,TCP,2016-11-04 08:01:57
14,1958,8,0.7952800628263503,139.9.145.204,25,42.219.156.194,0,TCP,2016-11-04 08:02:11
3,1831,9,0.8006993264425546,179.91.97.75,25,42.219.156.194,41249,TCP,2016-11-04 08:02:14
3,107,8,0.7719845823012292,231.83.85.204,25,42.219.156.194,45641,TCP,2016-11-04 08:02:17
19,1003,8,0.8050759818870574,72.97.118.152,25,42.219.156.194,0,TCP,2016-11-04 08:02:36
15,3470,8,0.8108805608935654,134.5.18.101,25,42.219.156.194,0,TCP,2016-11-04 08:02:51
13,977,8,0.8135422712657601,42.219.156.194,44231,231.21.97.204,771,TCP,2016-11-04 08:03:04
60,48170,8,0.7836451269686222,224.218.191.204,25,42.219.156.194,57691,TCP,2016-11-04 08:04:04
3,1534,7,0.8030764663126321,47.46.235.94,25,42.219.156.194,33096,TCP,2016-11-04 08:04:07
3,976,8,0.8291411635000259,166.97.41.128,5080,42.219.156.194,45705,TCP,2016-11-04 08:04:10
2,985,8,0.8303194222971797,231.107.97.74,25,42.219.156.194,623,TCP,2016-11-04 08:04:12
4,999,8,0.8441799581050873,231.12.5.204,25,42.219.156.194,41152,TCP,2016-11-04 08:04:16
11,957,9,0.7830502081196755,175.222.192.204,771,42.219.156.194,0,TCP,2016-11-04 08:04:27
4,967,14,0.7773179761134088,231.126.170.63,25,42.219.156.194,0,TCP,2016-11-04 08:04:31
4,986,8,0.7939965797122568,102.60.33.204,771,42.219.156.194,0,TCP,2016-11-04 08:04:35
14,4493,8,0.8266298098023981,147.7.20.204,25,42.219.156.194,69,TCP,2016-11-04 08:04:49
3,1819,5,0.7994008837267756,231.29.40.204,771,42.219.156.194,41296,TCP,2016-11-04 08:04:52
4,966,8,0.8159110439009964,209.74.44.148,25,42.219.156.194,41214,TCP,2016-11-04 08:04:56
9,933,8,23.750668242573735,181.125.24.204,25,42.219.156.194,54646,TCP,2016-11-04 08:05:05
3,973,8,0.7888122748117894,112.8.97.204,771,42.219.156.194,38024,TCP,2016-11-04 08:05:08
4,945,8,0.7898374723736197,144.5.97.116,25,42.219.156.194,33304,TCP,2016-11-04 08:05:12
15,977,9,0.798869522055611,185.33.42.39,25,42.219.156.194,41099,TCP,2016-11-04 08:05:27
4,971,8,0.8171699324157089,36.207.97.114,25,42.219.156.194,50324,TCP,2016-11-04 08:05:31
3,34225,8,0.8738512715790421,117.188.195.169,25,42.219.156.194,37717,TCP,2016-11-04 08:05:34
19,974,8,0.8341582927387208,231.24.97.162,25,42.219.156.194,42585,TCP,2016-11-04 08:05:53
18,962,9,0.7754919750150293,119.35.7.86,771,42.219.156.194,0,TCP,2016-11-04 08:06:11
3,183,8,0.816071035573259,199.242.34.204,25,42.219.156.194,0,TCP,2016-11-04 08:06:14
3,5711,9,0.8213782289531082,231.103.78.119,25,42.219.156.194,41485,TCP,2016-11-04 08:06:17
4,1010,8,0.8652575297746807,231.54.164.20,25,42.219.156.194,41741,TCP,2016-11-04 08:06:21
11,967,8,0.8406744247768074,122.232.97.64,25,42.219.156.194,0,TCP,2016-11-04 08:06:32
13,976,8,0.7835575668141246,177.136.97.65,25,42.219.156.194,53833,TCP,2016-11-04 08:06:45
4,1842,9,0.7944776534568518,149.218.204.214,25,42.219.156.194,0,TCP,2016-11-04 08:06:49
3,989,8,0.7968557230196893,231.169.132.204,25,42.219.156.194,33318,TCP,2016-11-04 08:06:52
17,953,8,13.702947814017534,18.130.201.204,771,42.219.156.194,0,TCP,2016-11-04 08:07:09
20,972,8,0.7889784362632781,192.5.48.175,771,42.219.156.194,46778,TCP,2016-11-04 08:07:29
20,1734,8,0.8773748916573822,194.10.94.204,771,42.219.156.194,41853,TCP,2016-11-04 08:07:49
3,1000,8,0.7972874385304749,67.55.229.1,25,42.219.156.194,38661,TCP,2016-11-04 08:07:52
3,949,8,0.8365889322012663,160.8.152.139,25,42.219.156.194,0,TCP,2016-11-04 08:07:55
21,964,8,0.7716218330897391,197.164.199.204,25,42.219.156.194,42763,TCP,2016-11-04 08:08:16
4,956,8,0.8101100991480052,42.219.156.194,0,209.232.164.204,25,TCP,2016-11-04 08:08:20
15,42,8,0.7679921435192227,231.9.113.204,771,42.219.156.194,0,TCP,2016-11-04 08:08:35
3,954,7,0.7957570797298104,42.219.156.194,50269,35.202.187.204,25,TCP,2016-11-04 08:08:38
22,986,8,0.8171817648690194,130.214.66.143,25,42.219.156.194,58207,TCP,2016-11-04 08:09:00
3,958,8,0.8182252182159573,232.41.97.80,25,42.219.156.194,0,TCP,2016-11-04 08:09:03
3,959,8,0.8193825166672468,160.9.165.91,25,42.219.156.194,0,TCP,2016-11-04 08:09:06
3,961,8,0.8064329107291996,206.9.205.204,25,42.219.156.194,0,TCP,2016-11-04 08:09:09
4,21761,8,0.8386995883192867,104.54.123.71,25,42.219.156.194,34040,TCP,2016-11-04 08:09:13
22,736,8,0.8367401340510696,73.6.25.204,771,42.219.156.194,0,TCP,2016-11-04 08:09:35
3,974,8,0.8036249005235732,163.141.213.204,25,42.219.156.194,41429,TCP,2016-11-04 08:09:38
4,38,8,0.7799380193464458,42.219.156.194,0,60.7.97.204,25,TCP,2016-11-04 08:09:42
3,978,8,0.7999123837798834,42.219.156.194,48513,160.91.97.113,25,TCP,2016-11-04 08:09:45
4,980,7,0.8161022225394845,231.31.226.204,25,42.219.156.194,42075,TCP,2016-11-04 08:09:49
3,977,9,0.7908739952836186,173.7.96.204,25,42.219.156.194,43146,TCP,2016-11-04 08:09:52
3,475,8,0.7950203404761851,231.178.68.120,25,42.219.156.194,42596,TCP,2016-11-04 08:09:55
3,991,8,0.8278960513416678,140.9.30.204,771,42.219.156.194,0,TCP,2016-11-04 08:09:58
4,980,8,0.7979889339767396,231.74.97.204,25,42.219.156.194,41619,TCP,2016-11-04 08:10:02
3,994,9,0.8344719372689724,231.40.197.146,25,42.219.156.194,0,TCP,2016-11-04 08:10:05
3,651,8,0.8223157818429172,100.11.164.201,25,42.219.156.194,69,TCP,2016-11-04 08:10:08
34,968,8,0.8363128979690373,205.127.180.204,25,42.219.156.194,0,TCP,2016-11-04 08:10:42
34,955,4,0.8508484752383083,164.60.244.152,771,42.219.156.194,47224,TCP,2016-11-04 08:11:16
4,961,5,0.8443849130999297,130.83.198.204,771,42.219.156.194,50734,TCP,2016-11-04 08:11:20
3,965,8,0.7667397628538309,214.126.198.121,25,42.219.156.194,56650,TCP,2016-11-04 08:11:23
11,1015,8,0.8252967149019241,232.236.27.204,771,42.219.156.194,41638,TCP,2016-11-04 08:11:34
39,1636,8,0.7872434605378658,137.91.250.204,25,42.219.156.194,38641,TCP,2016-11-04 08:12:13
14,960,9,0.8004797499161214,106.87.97.204,25,42.219.156.194,69,TCP,2016-11-04 08:12:27
14,1900,8,0.7959862912539393,220.118.146.125,771,42.219.156.194,41765,TCP,2016-11-04 08:12:41
3,994,8,0.8061034614220262,23.102.169.204,771,42.219.156.194,33675,TCP,2016-11-04 08:12:44
3,999,7,0.8531066144350916,58.6.95.204,25,42.219.156.194,41451,TCP,2016-11-04 08:12:47
4,1661,8,0.8258143847342581,231.81.131.94,771,42.219.156.194,0,TCP,2016-11-04 08:12:51
4,1707,8,24.47853045165539,129.230.105.115,25,42.219.156.194,0,TCP,2016-11-04 08:12:55
17,974,8,0.8068795858416706,235.209.31.164,25,42.219.156.194,41115,TCP,2016-11-04 08:13:12
4,955,8,0.8050218906719238,232.27.85.204,25,42.219.156.194,0,TCP,2016-11-04 08:13:16
3,1731,8,0.7937426045536995,184.211.131.204,25,42.219.156.194,47659,TCP,2016-11-04 08:13:19
7,985,8,0.7949228917714208,218.202.196.135,25,42.219.156.194,49825,TCP,2016-11-04 08:13:26
14,39,8,0.8166845482774079,189.80.138.58,25,42.219.156.194,41140,TCP,2016-11-04 08:13:40
4,979,8,0.8550856767687947,231.153.7.239,25,42.219.156.194,0,TCP,2016-11-04 08:13:44
28,984,8,0.8289426318369806,231.57.214.204,771,42.219.156.194,143,TCP,2016-11-04 08:14:12
3,973,8,0.8263154046144336,231.92.191.39,25,42.219.156.194,25,TCP,2016-11-04 08:14:15
3,506,8,8.547602673992515,231.107.97.48,25,42.219.156.194,0,TCP,2016-11-04 08:14:18
3,976,8,0.8186089277733117,200.6.182.168,771,42.219.156.194,25,TCP,2016-11-04 08:14:21
