teDelta,byt,pkt,td,sa,sp,da,dp,pr,TS
4,5484,6,0.8653117900248617,183.117.198.219,60268,42.219.155.69,80,TCP,2016-11-04 09:16:12
3,25337,7,0.8545340308919549,183.117.198.219,60226,42.219.155.69,80,TCP,2016-11-04 09:16:15
4,6273,7,0.8590351806487888,183.117.198.218,60284,42.219.155.69,80,TCP,2016-11-04 09:16:19
4,6312,8,0.8474441093858331,183.117.198.219,59535,42.219.155.69,80,TCP,2016-11-04 09:16:23
4,5006,6,0.8461384826805443,42.219.155.69,80,183.117.198.219,59227,TCP,2016-11-04 09:16:27
3,51,6,0.855185491964221,42.219.155.69,80,183.117.198.219,60323,TCP,2016-11-04 09:16:30
4,751,8,0.8410234821494669,183.117.198.219,60234,42.219.155.69,80,TCP,2016-11-04 09:16:34
3,20104,7,0.8605209987144917,42.219.155.69,80,183.117.198.219,60260,UDP,2016-11-04 09:16:37
4,5094,6,0.8532219808548689,183.117.198.219,47051,42.219.155.69,80,TCP,2016-11-04 09:16:41
4,784,5,0.8477874195668846,183.117.198.219,60317,42.219.155.69,80,TCP,2016-11-04 09:16:45
3,1544,6,0.8469651485793293,183.117.198.219,59990,42.219.155.69,80,TCP,2016-11-04 09:16:48
14,758,5,0.8575491935480386,42.219.155.69,80,183.117.198.219,60240,TCP,2016-11-04 09:17:02
4,64,7,0.8409609391819686,183.117.73.219,60236,42.219.155.69,80,TCP,2016-11-04 09:17:06
4,5344,5,0.8379602290224284,42.219.155.69,80,183.117.198.219,60267,TCP,2016-11-04 09:17:10
4,2881,7,0.8457746347412467,183.117.198.219,60311,42.219.155.69,80,TCP,2016-11-04 09:17:14
4,844,6,0.8529297192580998,183.117.198.219,60322,42.219.155.69,80,TCP,2016-11-04 09:17:18
3,1468,6,0.8498233621940017,183.117.198.219,60246,42.219.155.69,80,TCP,2016-11-04 09:17:21
4,426,7,0.8435532606672496,42.219.155.69,80,183.117.198.219,60108,TCP,2016-11-04 09:17:25
4,7238,6,0.8522609320934862,183.117.198.219,60240,42.219.155.69,80,TCP,2016-11-04 09:17:29
4,801,7,0.8419694867916405,183.117.198.219,44139,42.219.155.69,80,TCP,2016-11-04 09:17:33
4,4803,6,0.8501177367288619,42.219.155.69,80,183.117.198.219,60304,TCP,2016-11-04 09:17:37
4,1373,8,0.8484130182769151,183.117.198.219,60265,42.219.155.69,80,TCP,2016-11-04 09:17:41
4,4879,7,0.8596245213411748,42.219.155.69,80,183.117.198.219,60244,TCP,2016-11-04 09:17:45
4,99,5,0.8412881910335273,183.117.198.145,60319,42.219.155.69,80,TCP,2016-11-04 09:17:49
4,1033,7,0.8615484782494605,183.117.198.219,60371,42.219.155.69,80,TCP,2016-11-04 09:17:53
4,848,7,0.8610955488402396,183.117.198.219,60253,42.219.155.69,80,TCP,2016-11-04 09:17:57
4,6960,5,0.8488820905331522,42.219.155.69,80,183.117.198.219,60262,UDP,2016-11-04 09:18:01
4,819,6,0.8623857933562249,183.117.198.219,60278,42.219.155.69,80,TCP,2016-11-04 09:18:05
4,819,7,0.8620304816868156,42.219.155.69,80,183.117.198.219,60233,TCP,2016-11-04 09:18:09
4,6161,8,0.8707605502568185,42.219.155.69,80,183.117.198.219,60311,TCP,2016-11-04 09:18:13
4,642,7,0.8371546079870313,42.219.155.69,80,183.117.198.219,60234,UDP,2016-11-04 09:18:17
3,28784,7,0.8483776054345071,183.117.198.218,60317,42.219.155.69,80,TCP,2016-11-04 09:18:20
4,6095,1,0.8517190902493894,183.117.198.219,60257,42.219.155.69,80,TCP,2016-11-04 09:18:24
4,5787,7,0.8563954448327422,42.219.155.69,80,183.117.198.250,60695,TCP,2016-11-04 09:18:28
4,1357,7,0.8448901588562876,42.219.155.69,80,183.117.198.218,60316,TCP,2016-11-04 09:18:32
4,288563,8,0.8531408440321684,183.117.198.218,60320,42.219.155.69,80,TCP,2016-11-04 09:18:36
3,814,6,0.8476019881200045,42.219.155.69,80,183.117.198.219,60241,TCP,2016-11-04 09:18:39
4,933,5,0.8526277381461114,42.219.155.69,80,183.117.198.219,60272,TCP,2016-11-04 09:18:43
4,567,6,0.8509493046440184,183.117.198.218,60272,42.219.155.69,80,TCP,2016-11-04 09:18:47
4,827,5,0.8560880545992404,183.117.198.219,60274,42.219.155.69,80,TCP,2016-11-04 09:18:51
4,707,6,0.8411321716848761,42.219.155.69,80,183.117.198.219,60306,TCP,2016-11-04 09:18:55
4,3042,7,0.8481680019758642,42.219.155.69,80,183.117.198.219,60271,TCP,2016-11-04 09:18:59
4,812,8,0.8445301142055541,183.117.198.219,60247,42.219.155.69,80,TCP,2016-11-04 09:19:03
4,9997,7,0.8498683255165815,42.219.155.69,80,183.117.198.219,60345,TCP,2016-11-04 09:19:07
4,761,7,0.8423842987976968,42.219.155.69,80,183.117.198.219,59982,TCP,2016-11-04 09:19:11
4,48,6,0.8579698372632265,183.117.198.207,60266,42.219.155.69,80,TCP,2016-11-04 09:19:15
4,815,6,0.8503023230005056,42.219.155.69,80,183.117.198.219,60098,TCP,2016-11-04 09:19:19
4,791,6,0.8339742980897427,42.219.155.69,80,183.117.198.219,60300,TCP,2016-11-04 09:19:23
4,3829,6,0.8487323254812509,42.219.155.69,80,183.117.198.78,60306,TCP,2016-11-04 09:19:27
4,1580,6,0.8407145706005394,42.219.155.69,80,183.117.198.78,60123,TCP,2016-11-04 09:19:31
4,820,6,0.8482413631863892,42.219.155.69,80,183.117.198.219,60399,TCP,2016-11-04 09:19:35
3,727,5,0.851887195603922,183.117.198.219,60227,42.219.155.69,80,TCP,2016-11-04 09:19:38
3,5010,6,0.8425469950307161,42.219.155.69,80,183.117.198.219,60258,TCP,2016-11-04 09:19:41
4,833,6,0.8610605585854499,42.219.155.69,80,183.117.198.219,60295,UDP,2016-11-04 09:19:45
4,56334,2,0.8579642591066658,183.117.198.98,20364,42.219.155.69,80,TCP,2016-11-04 09:19:49
3,5028,1,0.8587232264690101,42.219.155.69,80,183.117.198.219,59689,TCP,2016-11-04 09:19:52
4,193520,5,0.8607190232723951,183.117.198.219,64558,42.219.155.69,80,TCP,2016-11-04 09:19:56
4,850,5,0.8465669865254313,183.117.198.219,60236,42.219.155.69,80,TCP,2016-11-04 09:20:00
4,3541,6,0.8515950185246766,183.117.198.219,60649,42.219.155.69,80,TCP,2016-11-04 09:20:04
4,3012,9,0.8525057793594897,183.117.198.219,60313,42.219.155.69,80,TCP,2016-11-04 09:20:08
4,797,7,0.8573946955148131,42.219.155.69,80,183.117.198.219,60271,TCP,2016-11-04 09:20:12
4,820,34,0.8637722188141197,42.219.155.69,80,183.117.198.219,60314,TCP,2016-11-04 09:20:16
4,809,6,0.8615657198242843,42.219.155.69,80,183.117.198.219,60090,TCP,2016-11-04 09:20:20
4,740,8,0.8574884254485369,183.117.198.242,60321,42.219.155.69,80,TCP,2016-11-04 09:20:24
3,435,6,0.8538034614175558,183.117.198.219,60268,42.219.155.69,80,TCP,2016-11-04 09:20:27
4,1178,6,0.8389510279521346,183.117.198.219,60247,42.219.155.69,80,UDP,2016-11-04 09:20:31
4,4757,7,0.8475931982975453,42.219.155.69,80,183.117.198.219,60278,TCP,2016-11-04 09:20:35
3,848,7,0.8496352261863649,183.117.198.216,60375,42.219.155.69,80,TCP,2016-11-04 09:20:38
4,4804,6,0.8528263543266803,183.117.198.219,60365,42.219.155.69,80,TCP,2016-11-04 09:20:42
4,838,6,0.8602005082648247,183.117.191.219,60234,42.219.155.69,80,TCP,2016-11-04 09:20:46
4,438,6,0.8597936409059912,183.117.198.219,60235,42.219.155.69,80,TCP,2016-11-04 09:20:50
15,4907,7,0.8524994405452162,183.117.198.218,60324,42.219.155.69,80,TCP,2016-11-04 09:21:05
4,1083,5,0.8605002919211984,42.219.155.69,80,183.117.198.219,59862,TCP,2016-11-04 09:21:09
4,773,6,10.905611157417297,42.219.155.69,80,183.117.198.222,60229,TCP,2016-11-04 09:21:13
4,775,1,0.8574848757125437,42.219.155.69,80,183.117.198.219,60281,TCP,2016-11-04 09:21:17
4,784,6,0.8506249263882637,42.219.155.69,80,183.117.198.219,60256,TCP,2016-11-04 09:21:21
4,4095,6,0.8521637369412929,42.219.155.69,80,183.117.198.219,60227,TCP,2016-11-04 09:21:25
4,52,5,0.8488246186170727,42.219.155.69,80,183.117.198.219,60320,TCP,2016-11-04 09:21:29
3,42,1,0.8591768320184201,42.219.155.69,80,183.117.198.66,60278,TCP,2016-11-04 09:21:32
4,50,7,0.8560951540712267,42.219.155.69,80,183.117.198.219,60238,TCP,2016-11-04 09:21:36
3,821,6,0.8636893916409463,183.117.198.219,60244,42.219.155.69,80,TCP,2016-11-04 09:21:39
4,26616,6,0.8623292511329055,42.219.155.69,80,183.117.198.219,60399,TCP,2016-11-04 09:21:43
4,460,6,0.8560184121597558,42.219.155.69,80,183.117.198.219,60259,TCP,2016-11-04 09:21:47
4,7779,7,0.8250179761089385,183.117.198.219,60287,42.219.155.69,80,TCP,2016-11-04 09:21:51
4,626,6,0.8609970859251916,42.219.155.69,80,183.117.198.219,34259,TCP,2016-11-04 09:21:55
4,804,6,0.8476301324553788,42.219.155.69,80,183.117.198.123,60285,TCP,2016-11-04 09:21:59
4,1423,6,0.8280392240267247,183.117.198.219,60277,42.219.155.69,80,TCP,2016-11-04 09:22:03
3,784,6,0.8612789518665522,183.117.198.64,60299,42.219.155.69,25,TCP,2016-11-04 09:22:06
3,382,7,0.8582228827290237,183.117.198.219,60310,42.219.155.69,80,TCP,2016-11-04 09:22:09
6,17882,6,0.8434412749484181,42.219.155.69,80,183.117.198.219,60272,TCP,2016-11-04 09:22:15
4,776,1,0.8513737516477704,42.219.155.69,80,183.117.198.219,60230,TCP,2016-11-04 09:22:19
4,1295,5,0.8560851810034364,183.117.198.219,999,42.219.155.69,80,TCP,2016-11-04 09:22:23
3,20519,8,0.8459987752139568,42.219.155.69,443,183.117.198.219,60242,TCP,2016-11-04 09:22:26
4,31337,7,0.8503960529342294,42.219.155.69,80,183.117.198.219,60308,TCP,2016-11-04 09:22:30
3,749,5,0.8424867340363562,42.219.155.69,80,183.117.198.218,60277,TCP,2016-11-04 09:22:33
3,602,6,0.8514690874144435,183.117.198.219,60243,42.219.155.69,80,TCP,2016-11-04 09:22:36
4,778,6,0.8456528449896723,183.117.198.219,60235,42.219.155.69,80,TCP,2016-11-04 09:22:40
4,4509,5,0.8599445892032236,42.219.155.69,80,183.117.198.219,60100,TCP,2016-11-04 09:22:44
4,695,32,0.8377696420066059,42.219.155.69,80,183.117.198.219,60288,TCP,2016-11-04 09:22:48
4,3564,6,0.8538458892144263,183.117.198.219,60254,42.219.155.69,80,TCP,2016-11-04 09:22:52
3,6613,6,0.8469019294716418,42.219.155.69,80,183.117.198.219,60242,TCP,2016-11-04 09:22:55
3,1090,2,0.8614209413062781,42.219.155.69,80,58.117.198.219,60239,TCP,2016-11-04 09:22:58
4,5480,6,0.8470904035493731,183.117.198.219,60239,42.219.155.69,80,TCP,2016-11-04 09:23:02
4,97499,6,0.839479093439877,42.219.155.69,80,183.117.198.218,60397,TCP,2016-11-04 09:23:06
4,5266,7,0.8433385861571878,42.219.155.69,80,183.117.142.219,60272,TCP,2016-11-04 09:23:10
4,1060,8,0.8464293074794114,183.117.198.218,60225,42.219.155.69,80,TCP,2016-11-04 09:23:14
4,364,7,0.8446466638706625,183.117.198.219,60324,42.219.155.69,80,TCP,2016-11-04 09:23:18
3,1120,7,0.8536198048386723,183.117.198.219,60273,42.219.155.69,80,TCP,2016-11-04 09:23:21
4,820,7,0.8440772693138571,183.117.56.219,60231,42.219.155.69,80,TCP,2016-11-04 09:23:25
4,3730,6,0.8308989589568228,42.219.155.69,80,183.117.198.219,60295,TCP,2016-11-04 09:23:29
4,4511,7,0.8522081931587309,183.117.198.219,60287,42.219.155.69,80,TCP,2016-11-04 09:23:33
12,808,7,0.8645286506507546,42.219.155.69,80,183.69.198.219,59770,TCP,2016-11-04 09:23:45
4,67303,6,0.8457798748277128,183.117.198.219,60244,42.219.155.69,80,TCP,2016-11-04 09:23:49
4,22492,8,0.8452687128446996,183.203.198.219,60268,42.219.155.69,80,TCP,2016-11-04 09:23:53
4,817,22,0.839092172216624,183.117.198.217,60217,42.219.155.69,80,TCP,2016-11-04 09:23:57
12,799,5,0.8524936088360846,42.219.155.69,80,183.117.198.91,60235,UDP,2016-11-04 09:24:09
4,805,6,0.8478350874502212,183.117.198.219,60382,42.219.155.69,80,UDP,2016-11-04 09:24:13
4,23216,6,0.8458575464319438,42.219.155.69,80,183.117.198.88,60241,TCP,2016-11-04 09:24:17
4,31617,5,0.8366740413475782,183.117.198.219,60284,42.219.155.69,80,TCP,2016-11-04 09:24:21
4,6193,8,0.8522915274370462,42.219.155.69,80,183.201.198.219,60282,TCP,2016-11-04 09:24:25
4,4928,6,0.8327203961089253,183.117.198.219,60291,42.219.155.69,80,TCP,2016-11-04 09:24:29
4,356,9,0.8489448870532215,42.219.155.69,80,183.117.198.219,60308,TCP,2016-11-04 09:24:33
16,764,6,0.8460641072597355,42.219.155.69,80,183.117.198.219,60239,TCP,2016-11-04 09:24:49
4,761,7,0.8617771826684475,42.219.155.69,80,183.117.198.219,60272,TCP,2016-11-04 09:24:53
4,6686,2,0.8619160449597985,42.219.155.69,80,183.117.192.219,59627,TCP,2016-11-04 09:24:57
9,820,6,0.8585959430783987,42.219.155.69,80,183.117.198.219,20357,TCP,2016-11-04 09:25:06
4,3203,5,0.8590388149023056,183.117.198.219,60232,42.219.155.69,80,TCP,2016-11-04 09:25:10
4,6013,6,0.8439446613192558,42.219.155.69,80,183.117.198.78,60683,TCP,2016-11-04 09:25:14
4,732,6,0.8550506019964814,183.117.198.219,60023,42.219.155.69,80,TCP,2016-11-04 09:25:18
4,783,6,0.8474709859583527,42.219.155.69,80,183.117.198.219,60298,TCP,2016-11-04 09:25:22
4,6530,6,0.8533569553401321,183.117.198.218,60226,42.219.155.69,80,UDP,2016-11-04 09:25:26
4,781,7,0.854514169273898,183.117.198.219,60347,42.219.155.69,80,TCP,2016-11-04 09:25:30
4,4543,7,0.8485409778077155,42.219.155.69,80,183.117.198.219,60278,TCP,2016-11-04 09:25:34
4,31496,7,0.8418669670354575,42.219.155.69,80,183.117.198.218,60235,TCP,2016-11-04 09:25:38
9,769,5,0.8457884956151247,42.219.155.69,80,183.117.198.219,60249,TCP,2016-11-04 09:25:47
4,738,6,0.8476749267429113,183.117.198.219,60335,42.219.155.69,80,TCP,2016-11-04 09:25:51
4,6847,5,0.8477558100130409,42.219.155.69,80,183.117.198.219,60302,TCP,2016-11-04 09:25:55
3,814,6,0.8482634222600609,42.219.155.69,80,216.117.198.219,34956,TCP,2016-11-04 09:25:58
4,1739,7,0.8355379567947239,183.117.198.219,60293,42.219.155.69,80,TCP,2016-11-04 09:26:02
4,699,11,0.8640907653607428,183.117.198.219,60358,42.219.155.69,80,TCP,2016-11-04 09:26:06
4,300,7,0.8462846979964525,42.219.155.69,80,183.117.198.218,60267,TCP,2016-11-04 09:26:10
4,3395,1,0.8558922274969518,42.219.155.69,443,183.117.198.218,60531,TCP,2016-11-04 09:26:14
4,1866,7,0.8468842653091997,42.219.155.69,80,183.117.198.219,60227,UDP,2016-11-04 09:26:18
4,8820,7,0.8630797667428851,183.117.198.219,59960,42.219.155.69,80,TCP,2016-11-04 09:26:22
4,425,6,0.8486114654224366,42.219.155.69,80,183.67.198.219,60321,TCP,2016-11-04 09:26:26
4,1127,7,0.8511428497731686,42.219.155.69,80,183.117.198.219,60299,TCP,2016-11-04 09:26:30
3,2393,6,0.8669181300792843,42.219.155.69,80,183.117.198.219,60262,TCP,2016-11-04 09:26:33
4,10265,6,0.836318476125598,183.117.198.219,59757,42.219.155.69,80,TCP,2016-11-04 09:26:37
4,10696,6,0.8374281066935509,42.219.155.69,80,183.117.198.219,60296,TCP,2016-11-04 09:26:41
4,816,6,0.8525564053561538,183.244.198.219,25070,42.219.155.69,80,TCP,2016-11-04 09:26:45
4,572,8,0.8539608330465853,183.117.198.139,60285,42.219.155.69,80,UDP,2016-11-04 09:26:49
4,5198,5,0.8521754003595561,183.117.198.219,60251,42.219.155.69,80,TCP,2016-11-04 09:26:53
4,7836,7,0.8584636731538922,42.219.155.69,8105,183.117.198.219,60320,UDP,2016-11-04 09:26:57
4,6806,6,0.8406893843784928,42.219.155.69,80,183.117.198.219,60316,TCP,2016-11-04 09:27:01
4,837,6,0.8569197915494442,183.117.198.218,60467,42.219.155.69,80,TCP,2016-11-04 09:27:05
4,1363,6,0.8398716773372144,183.117.198.219,60575,42.219.155.69,80,TCP,2016-11-04 09:27:09
4,43927,2,0.8463518049102277,42.219.155.69,80,183.117.198.219,60289,TCP,2016-11-04 09:27:13
4,1994,7,0.8426797720603645,183.117.198.219,60226,42.219.155.69,80,TCP,2016-11-04 09:27:17
4,784,6,0.8346489169634879,65.117.198.226,60260,42.219.155.69,80,TCP,2016-11-04 09:27:21
4,775,6,0.8573542116209865,42.219.155.69,80,183.117.198.219,60256,TCP,2016-11-04 09:27:25
4,3828,5,0.837398694595322,42.219.155.69,80,183.117.198.219,60605,TCP,2016-11-04 09:27:29
4,1212,7,0.8632654517423362,42.219.155.69,80,183.117.198.219,60633,TCP,2016-11-04 09:27:33
4,5992,6,0.8433463617693633,183.117.198.219,60224,42.219.155.69,443,TCP,2016-11-04 09:27:37
4,2942,6,0.8481521126814187,183.117.198.219,60318,42.219.155.69,80,TCP,2016-11-04 09:27:41
3,849,7,0.8490218825172633,183.117.198.219,60289,42.219.155.69,80,TCP,2016-11-04 09:27:44
4,5338,6,0.8476531212218106,183.117.198.219,60105,42.219.155.69,80,TCP,2016-11-04 09:27:48
4,415,6,0.8452238340396434,183.117.198.219,60260,42.219.155.69,80,TCP,2016-11-04 09:27:52
4,3364,6,0.852664165198803,183.117.198.219,60229,42.219.155.69,80,TCP,2016-11-04 09:27:56
4,805,6,0.8583234585821629,42.219.155.69,80,183.117.198.219,60615,TCP,2016-11-04 09:28:00
4,492,8,0.8586370185948908,183.117.198.219,60318,42.219.155.69,80,UDP,2016-11-04 09:28:04
4,4625,7,0.8445624844171107,42.219.155.69,80,183.117.198.219,59570,TCP,2016-11-04 09:28:08
4,765,7,0.8377152127213776,42.219.155.69,80,183.117.198.219,60240,TCP,2016-11-04 09:28:12
4,653,7,0.8424816629849374,183.117.198.218,55095,42.219.155.69,80,TCP,2016-11-04 09:28:16
4,11325,7,0.8610626715235412,42.219.155.69,80,183.117.198.219,59962,TCP,2016-11-04 09:28:20
4,7296,6,0.8530833721160889,42.219.155.69,80,183.117.198.219,60240,TCP,2016-11-04 09:28:24
4,1085,8,0.8724146427121013,183.117.198.219,59987,42.219.155.69,80,TCP,2016-11-04 09:28:28
4,4922,8,0.8444875173736364,183.117.198.219,60256,42.219.155.69,80,TCP,2016-11-04 09:28:32
11,38439,7,0.8447582270018756,183.117.198.219,60253,42.219.155.69,80,TCP,2016-11-04 09:28:43
4,13088,6,0.8458209503442049,42.219.155.69,80,183.117.198.219,60288,TCP,2016-11-04 09:28:47
4,549,6,0.8645267067477107,183.117.198.219,60262,42.219.155.69,80,TCP,2016-11-04 09:28:51
4,21220,6,0.8526697433553636,42.219.155.69,80,183.117.198.219,60293,TCP,2016-11-04 09:28:55
4,4061,6,0.8477778690867126,183.117.198.219,60309,42.219.155.69,80,TCP,2016-11-04 09:28:59
4,47099,8,0.8568520084954798,183.117.198.178,60298,42.219.155.69,80,TCP,2016-11-04 09:29:03
3,2915,6,0.8324217956978828,42.219.155.69,80,183.117.198.219,60242,TCP,2016-11-04 09:29:06
4,374,6,0.8408530948217958,183.117.198.219,60295,42.219.155.69,80,TCP,2016-11-04 09:29:10
4,4757,9,0.8452948287595063,183.117.198.101,60245,42.219.155.69,80,TCP,2016-11-04 09:29:14
4,11618,7,0.8360280739143491,183.117.198.219,60274,42.219.155.69,443,TCP,2016-11-04 09:29:18
4,5059,7,0.8753130866680294,183.117.198.218,60274,42.219.155.69,80,TCP,2016-11-04 09:29:22
17,1696,29,0.8461299464106559,183.117.198.219,60291,42.219.155.69,80,TCP,2016-11-04 09:29:39
4,765,7,0.8557287706062198,183.117.198.219,60234,42.219.155.69,80,TCP,2016-11-04 09:29:43
3,9686,6,0.8446501290891321,183.117.198.219,60291,42.219.155.69,80,TCP,2016-11-04 09:29:46
3,4872,5,0.8594334272202104,183.117.198.137,60241,42.219.155.69,80,UDP,2016-11-04 09:29:49
4,585,7,0.8531783698126674,42.219.155.69,80,183.117.198.219,60253,TCP,2016-11-04 09:29:53
4,6059,9,0.8440867352765054,42.219.155.69,80,183.117.198.219,60241,TCP,2016-11-04 09:29:57
4,6861,6,0.8559880703687668,42.219.155.69,80,183.117.198.219,60235,TCP,2016-11-04 09:30:01
8,972,8,0.8573497321922332,42.219.155.69,80,183.117.198.219,60060,TCP,2016-11-04 09:30:09
4,743,6,0.8542030602693558,42.219.155.69,53,183.117.198.219,60274,TCP,2016-11-04 09:30:13
4,8959,7,0.8402496397029608,42.219.155.69,80,183.117.198.219,48829,TCP,2016-11-04 09:30:17
4,61,6,0.8481186437420547,42.219.155.69,80,183.117.198.219,60263,TCP,2016-11-04 09:30:21
4,913,17,0.8554995590820909,183.117.198.219,60273,42.219.155.69,80,TCP,2016-11-04 09:30:25
4,7526,7,0.8448874542955309,183.117.198.219,60027,42.219.155.69,80,TCP,2016-11-04 09:30:29
4,889,9,0.8387271410319954,183.117.198.219,60750,42.219.155.69,80,TCP,2016-11-04 09:30:33
4,6901,4,0.8375069615431129,183.68.198.219,60235,42.219.155.69,80,TCP,2016-11-04 09:30:37
3,788,10,0.8514366326853633,42.219.155.69,80,183.117.198.219,60233,TCP,2016-11-04 09:30:40
4,3894,6,0.851922101341188,42.219.155.69,80,183.117.198.219,60284,TCP,2016-11-04 09:30:44
7,712,6,0.8600896212738007,183.117.198.219,60307,42.219.155.69,80,TCP,2016-11-04 09:30:51
4,24722,6,0.8589886960107833,42.219.155.69,80,183.117.198.219,60276,TCP,2016-11-04 09:30:55
4,802,6,0.8664683278184384,42.219.155.69,80,183.117.198.219,60286,TCP,2016-11-04 09:30:59
4,419,6,0.8420565398409963,42.219.155.69,80,183.117.198.219,25711,TCP,2016-11-04 09:31:03
4,1071,8,0.8442661659792066,183.117.198.219,60320,42.219.155.69,80,TCP,2016-11-04 09:31:07
4,7170,6,0.859070255421102,42.219.155.69,80,183.117.198.219,60313,TCP,2016-11-04 09:31:11
4,621,6,0.8410419914871454,183.117.198.135,60658,42.219.155.69,80,TCP,2016-11-04 09:31:15
4,774,5,0.8464488310273737,42.219.155.69,80,183.117.198.219,60297,UDP,2016-11-04 09:31:19
4,889,6,0.8559192731045187,42.219.155.69,80,183.117.198.218,60227,TCP,2016-11-04 09:31:23
4,742,7,0.8392017069272697,183.117.198.219,60267,42.219.155.69,80,TCP,2016-11-04 09:31:27
4,475,18,0.8387835987377912,42.219.155.69,80,183.117.198.219,60697,TCP,2016-11-04 09:31:31
4,78,7,0.8485456262715161,183.117.198.218,60342,42.219.155.69,80,TCP,2016-11-04 09:31:35
4,57,6,0.861866686725989,183.117.95.219,60304,42.219.155.69,80,TCP,2016-11-04 09:31:39
4,19322,7,0.8434995920397341,183.117.198.219,60299,42.219.155.69,80,TCP,2016-11-04 09:31:43
4,4899,7,0.8502749393228441,42.219.155.69,80,183.117.198.219,60698,TCP,2016-11-04 09:31:47
4,1295,7,0.8450076382141559,183.234.198.219,28798,42.219.155.69,80,TCP,2016-11-04 09:31:51
3,762,6,0.8425022852607071,183.117.198.219,60316,42.219.155.69,80,TCP,2016-11-04 09:31:54
4,182,7,0.853256125934422,42.219.155.69,80,183.117.198.219,60251,TCP,2016-11-04 09:31:58
4,3463,7,0.8695885457564145,183.117.198.219,60238,42.219.155.69,80,TCP,2016-11-04 09:32:02
4,56,7,0.8561030142009258,183.117.198.219,60312,42.219.155.69,80,TCP,2016-11-04 09:32:06
4,4381,2,0.8353424677625299,183.117.198.219,60280,42.219.155.69,80,TCP,2016-11-04 09:32:10
3,10406,27,0.8522205327171832,42.219.155.69,80,183.117.198.219,60313,TCP,2016-11-04 09:32:13
4,943,1,0.8569779396057129,42.219.155.69,80,183.117.198.219,59605,TCP,2016-11-04 09:32:17
4,155,6,0.8398314469959587,42.219.155.69,80,183.117.198.219,60285,TCP,2016-11-04 09:32:21
4,856,5,0.8558434608858079,183.117.198.219,60313,42.219.155.69,80,TCP,2016-11-04 09:32:25
4,815,6,0.8515015421435237,42.219.155.69,80,183.194.198.219,60299,TCP,2016-11-04 09:32:29
4,52,6,0.8454136603977531,183.117.198.219,60374,42.219.155.69,80,TCP,2016-11-04 09:32:33
4,5298,5,0.8501774906180799,42.219.155.69,80,183.117.198.219,60278,TCP,2016-11-04 09:32:37
4,384,6,0.831901928409934,183.117.198.219,60303,42.219.155.69,80,UDP,2016-11-04 09:32:41
4,5809,6,0.8492841403931379,42.219.155.69,80,183.117.198.219,60391,TCP,2016-11-04 09:32:45
4,1741,7,0.8475818729493767,183.117.198.219,16744,42.219.155.69,80,TCP,2016-11-04 09:32:49
4,845,91,0.8539175600744784,183.117.198.159,60310,42.219.155.69,80,TCP,2016-11-04 09:32:53
4,763,7,0.8558436299208552,42.219.155.69,80,183.117.198.219,60297,TCP,2016-11-04 09:32:57
16,625,19,0.8515178540255874,183.117.198.219,60719,42.219.155.69,80,TCP,2016-11-04 09:33:13
3,45,6,0.8421749488916248,42.219.155.69,80,183.117.198.219,60271,TCP,2016-11-04 09:33:16
4,722,2,0.8483531798701733,183.117.198.219,60289,42.219.155.69,80,TCP,2016-11-04 09:33:20
4,5100,5,0.8526270620059222,42.219.155.69,80,183.117.198.219,60295,TCP,2016-11-04 09:33:24
4,6601,6,0.848501423606649,183.117.198.219,60249,42.219.155.69,80,UDP,2016-11-04 09:33:28
3,7689,7,0.8529077447019517,42.219.155.69,80,183.117.198.219,60677,TCP,2016-11-04 09:33:31
4,4203,6,0.83905058959499,183.117.198.219,60308,42.219.155.69,80,TCP,2016-11-04 09:33:35
4,793,6,0.8586710791569203,183.117.198.219,60241,42.219.155.69,80,TCP,2016-11-04 09:33:39
4,975,8,0.8539588046260178,42.219.155.69,80,183.144.198.219,60273,TCP,2016-11-04 09:33:43
4,556,6,0.86679727002047,42.219.155.69,80,183.117.198.219,60289,TCP,2016-11-04 09:33:47
4,3125,7,0.8408541935496032,42.219.155.69,80,183.117.198.219,35110,TCP,2016-11-04 09:33:51
4,7763,7,0.8676033136434853,42.219.155.69,80,183.117.198.219,60635,TCP,2016-11-04 09:33:55
4,4106,6,0.8367030308581889,183.117.198.219,60283,42.219.155.69,80,TCP,2016-11-04 09:33:59
4,868,7,0.8500584899447858,42.219.155.69,80,25.117.198.219,60272,TCP,2016-11-04 09:34:03
11,1360,7,0.8634400649461895,183.117.198.219,60237,42.219.155.69,80,TCP,2016-11-04 09:34:14
4,6985,8,0.8591029637027532,183.117.145.219,44039,42.219.155.69,80,TCP,2016-11-04 09:34:18
4,5264,6,0.8432300656568259,183.117.198.219,60255,42.219.155.69,80,TCP,2016-11-04 09:34:22
4,950,8,0.8492897185496986,183.117.198.219,60253,42.219.155.69,80,TCP,2016-11-04 09:34:26
4,1009,7,0.8570163105614483,120.117.198.219,60226,42.219.155.69,80,TCP,2016-11-04 09:34:30
4,2055,8,0.8702706021722406,183.117.198.219,60276,42.219.155.69,80,TCP,2016-11-04 09:34:34
4,836,5,0.8515290948562324,42.219.155.69,80,183.117.198.219,60323,TCP,2016-11-04 09:34:38
3,918,2,0.8591963555663824,42.219.155.69,80,183.117.198.219,60276,TCP,2016-11-04 09:34:41
4,43119,11,0.8525886065326631,183.117.198.219,60690,42.219.155.69,80,TCP,2016-11-04 09:34:45
